lncRNA.Homo_sapiens	lncRNA.Canis_lupus_familiaris	orthology_type.Homo_sapiens.Canis_lupus_familiaris	lncRNA.Mus_musculus	orthology_type.Homo_sapiens.Mus_musculus	nbTotalIndication	profilIndication
ENSG00000285610	NA	NA	ENSMUSG00000089633;ENSMUSG00000089941;ENSMUSG00000089907	many_to_many	1	many_to_many:1
ENSG00000285612	NA	NA	ENSMUSG00000113746	many_to_one	1	many_to_one:1
ENSG00000285619	NA	NA	ENSMUSG00000107561	one_to_one	1	one_to_one:1
ENSG00000285627	NA	NA	ENSMUSG00000121153	one_to_one	1	one_to_one:1
ENSG00000285637	ENSCAFG00845008854	one_to_one	NA	NA	1	one_to_one:1
ENSG00000285644	NA	NA	ENSMUSG00000086828	many_to_one	1	many_to_one:1
ENSG00000285646	ENSCAFG00845001956	one_to_one	NA	NA	1	one_to_one:1
ENSG00000285652	NA	NA	ENSMUSG00000090087	one_to_one	1	one_to_one:1
ENSG00000285656	NA	NA	ENSMUSG00000118100	one_to_one	1	one_to_one:1
ENSG00000285661	NA	NA	ENSMUSG00000097247	one_to_one	1	one_to_one:1
ENSG00000285663	NA	NA	ENSMUSG00000108530	one_to_one	1	one_to_one:1
ENSG00000285671	NA	NA	ENSMUSG00000087355;ENSMUSG00000086018;ENSMUSG00000086874;ENSMUSG00000084859	many_to_many	1	many_to_many:1
ENSG00000285676	ENSCAFG00845029891	one_to_one	NA	NA	1	one_to_one:1
ENSG00000285677	NA	NA	ENSMUSG00000093390	many_to_one	1	many_to_one:1
ENSG00000285691	NA	NA	ENSMUSG00000112707	many_to_one	1	many_to_one:1
ENSG00000285698	NA	NA	ENSMUSG00000106121	one_to_one	1	one_to_one:1
ENSG00000285717	NA	NA	ENSMUSG00000114249;ENSMUSG00000114508	one_to_many	1	one_to_many:1
ENSG00000285726	ENSCAFG00845002599	many_to_one	NA	NA	1	many_to_one:1
ENSG00000285729	NA	NA	ENSMUSG00000110789	one_to_one	1	one_to_one:1
ENSG00000285736	NA	NA	ENSMUSG00000098702	one_to_one	1	one_to_one:1
ENSG00000285739	ENSCAFG00845015727	many_to_one	ENSMUSG00000093556;ENSMUSG00000093383;ENSMUSG00000093528	many_to_many	2	many_to_many:1;many_to_one:1
ENSG00000285744	NA	NA	ENSMUSG00000097804	one_to_one	1	one_to_one:1
ENSG00000285747	NA	NA	ENSMUSG00000114099	many_to_one	1	many_to_one:1
ENSG00000285766	NA	NA	ENSMUSG00000111873	many_to_one	1	many_to_one:1
ENSG00000285774	NA	NA	ENSMUSG00000115100;ENSMUSG00000115410	one_to_many	1	one_to_many:1
ENSG00000285790	NA	NA	ENSMUSG00000117661	many_to_one	1	many_to_one:1
ENSG00000285802	ENSCAFG00845015067	one_to_one	NA	NA	1	one_to_one:1
ENSG00000285804	NA	NA	ENSMUSG00000097027	one_to_one	1	one_to_one:1
ENSG00000285805	ENSCAFG00845028927	one_to_one	NA	NA	1	one_to_one:1
ENSG00000285821	NA	NA	ENSMUSG00000099907	many_to_one	1	many_to_one:1
ENSG00000285824	NA	NA	ENSMUSG00000097641	one_to_one	1	one_to_one:1
ENSG00000285825	NA	NA	ENSMUSG00000111748	one_to_one	1	one_to_one:1
ENSG00000285841	NA	NA	ENSMUSG00000097484;ENSMUSG00000097406	many_to_many	1	many_to_many:1
ENSG00000285842	NA	NA	ENSMUSG00000111100	many_to_one	1	many_to_one:1
ENSG00000285848	NA	NA	ENSMUSG00000089776	one_to_one	1	one_to_one:1
ENSG00000285861	NA	NA	ENSMUSG00000085150;ENSMUSG00000087363	many_to_many	1	many_to_many:1
ENSG00000285866	NA	NA	ENSMUSG00000108800	one_to_one	1	one_to_one:1
ENSG00000285877	NA	NA	ENSMUSG00000059706	many_to_one	1	many_to_one:1
ENSG00000285882	NA	NA	ENSMUSG00000085899	one_to_one	1	one_to_one:1
ENSG00000285888	ENSCAFG00845009935	one_to_one	NA	NA	1	one_to_one:1
ENSG00000285890	NA	NA	ENSMUSG00000114744	one_to_one	1	one_to_one:1
ENSG00000285904	ENSCAFG00845031055	one_to_one	ENSMUSG00000085058	one_to_one	2	one_to_one:2
ENSG00000285906	NA	NA	ENSMUSG00000120498	one_to_one	1	one_to_one:1
ENSG00000285918	NA	NA	ENSMUSG00000089797;ENSMUSG00000090217;ENSMUSG00000089723	many_to_many	1	many_to_many:1
ENSG00000285922	NA	NA	ENSMUSG00000097311	many_to_one	1	many_to_one:1
ENSG00000285923	NA	NA	ENSMUSG00000051638	one_to_one	1	one_to_one:1
ENSG00000285928	NA	NA	ENSMUSG00000105698	many_to_one	1	many_to_one:1
ENSG00000285940	ENSCAFG00845004142	many_to_one	ENSMUSG00000114511;ENSMUSG00000114306;ENSMUSG00000120137	many_to_many_strict	2	many_to_many_strict:1;many_to_one:1
ENSG00000285941	NA	NA	ENSMUSG00000112707	many_to_one	1	many_to_one:1
ENSG00000285966	NA	NA	ENSMUSG00000120715	one_to_one	1	one_to_one:1
ENSG00000285971	ENSCAFG00845029682	many_to_one	ENSMUSG00000086017	many_to_one	2	many_to_one:2
ENSG00000285974	NA	NA	ENSMUSG00000086690	many_to_one	1	many_to_one:1
ENSG00000285977	NA	NA	ENSMUSG00000085150;ENSMUSG00000087363	many_to_many	1	many_to_many:1
ENSG00000285980	NA	NA	ENSMUSG00000085449	many_to_one	1	many_to_one:1
ENSG00000285996	NA	NA	ENSMUSG00000109080	many_to_one	1	many_to_one:1
ENSG00000286004	NA	NA	ENSMUSG00000075265	one_to_one	1	one_to_one:1
ENSG00000286010	ENSCAFG00845012441	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286013	NA	NA	ENSMUSG00000112865	one_to_one	1	one_to_one:1
ENSG00000286018	NA	NA	ENSMUSG00000093606	one_to_one	1	one_to_one:1
ENSG00000286021	NA	NA	ENSMUSG00000079183	many_to_one	1	many_to_one:1
ENSG00000286024	NA	NA	ENSMUSG00000109644	one_to_one	1	one_to_one:1
ENSG00000286039	NA	NA	ENSMUSG00000109697	one_to_one	1	one_to_one:1
ENSG00000286042	ENSCAFG00845009075;ENSCAFG00845009084	one_to_many	ENSMUSG00000098747	one_to_one	2	one_to_many:1;one_to_one:1
ENSG00000286043	NA	NA	ENSMUSG00000085282	one_to_one	1	one_to_one:1
ENSG00000286044	NA	NA	ENSMUSG00000111511;ENSMUSG00000111726	one_to_many	1	one_to_many:1
ENSG00000286056	NA	NA	ENSMUSG00000111544	one_to_one	1	one_to_one:1
ENSG00000286059	NA	NA	ENSMUSG00000085420	many_to_one	1	many_to_one:1
ENSG00000286069	NA	NA	ENSMUSG00000116500	many_to_one	1	many_to_one:1
ENSG00000286071	NA	NA	ENSMUSG00000086694	one_to_one	1	one_to_one:1
ENSG00000286101	NA	NA	ENSMUSG00000091937	one_to_one	1	one_to_one:1
ENSG00000286108	NA	NA	ENSMUSG00000121238	one_to_one	1	one_to_one:1
ENSG00000286128	ENSCAFG00845005279;ENSCAFG00845005288;ENSCAFG00845005272	one_to_many	NA	NA	1	one_to_many:1
ENSG00000286153	NA	NA	ENSMUSG00000097139	many_to_one	1	many_to_one:1
ENSG00000286159	NA	NA	ENSMUSG00000120902	one_to_one	1	one_to_one:1
ENSG00000286164	NA	NA	ENSMUSG00000087221;ENSMUSG00000086297	many_to_many_strict	1	many_to_many_strict:1
ENSG00000286183	NA	NA	ENSMUSG00000100546	many_to_one	1	many_to_one:1
ENSG00000286186	NA	NA	ENSMUSG00000118265	many_to_one	1	many_to_one:1
ENSG00000286189	NA	NA	ENSMUSG00000106492;ENSMUSG00000092354	many_to_many	1	many_to_many:1
ENSG00000286196	NA	NA	ENSMUSG00000009551	one_to_one	1	one_to_one:1
ENSG00000286197	ENSCAFG00845009755	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286214	NA	NA	ENSMUSG00000121179	many_to_one	1	many_to_one:1
ENSG00000286218	ENSCAFG00845009160;ENSCAFG00845009065;ENSCAFG00845009167	one_to_many	NA	NA	1	one_to_many:1
ENSG00000286242	NA	NA	ENSMUSG00000097032	many_to_one	1	many_to_one:1
ENSG00000286244	NA	NA	ENSMUSG00000108660	many_to_one	1	many_to_one:1
ENSG00000286245	NA	NA	ENSMUSG00000114891	many_to_one	1	many_to_one:1
ENSG00000286246	NA	NA	ENSMUSG00000105857	many_to_one	1	many_to_one:1
ENSG00000286280	ENSCAFG00845000781	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286281	NA	NA	ENSMUSG00000114192;ENSMUSG00000113780	one_to_many	1	one_to_many:1
ENSG00000286292	NA	NA	ENSMUSG00000110374;ENSMUSG00000097534;ENSMUSG00000109751	many_to_many	1	many_to_many:1
ENSG00000286309	NA	NA	ENSMUSG00000084795;ENSMUSG00000087215	many_to_many	1	many_to_many:1
ENSG00000286311	NA	NA	ENSMUSG00000079001	many_to_one	1	many_to_one:1
ENSG00000286317	NA	NA	ENSMUSG00000101888	many_to_one	1	many_to_one:1
ENSG00000286320	NA	NA	ENSMUSG00000104161;ENSMUSG00000102539	many_to_many_strict	1	many_to_many_strict:1
ENSG00000286333	NA	NA	ENSMUSG00000120391;ENSMUSG00000102029;ENSMUSG00000100890	one_to_many	1	one_to_many:1
ENSG00000286334	NA	NA	ENSMUSG00000097903	one_to_one	1	one_to_one:1
ENSG00000286335	NA	NA	ENSMUSG00000085357	one_to_one	1	one_to_one:1
ENSG00000286337	NA	NA	ENSMUSG00000097875	many_to_one	1	many_to_one:1
ENSG00000286338	ENSCAFG00845001764;ENSCAFG00845001784;ENSCAFG00845001863;ENSCAFG00845001787;ENSCAFG00845001826;ENSCAFG00845001844;ENSCAFG00845001834;ENSCAFG00845001804	one_to_many	NA	NA	1	one_to_many:1
ENSG00000286339	NA	NA	ENSMUSG00000112709	one_to_one	1	one_to_one:1
ENSG00000286341	NA	NA	ENSMUSG00000110747	one_to_one	1	one_to_one:1
ENSG00000286347	NA	NA	ENSMUSG00000108006	one_to_one	1	one_to_one:1
ENSG00000286353	NA	NA	ENSMUSG00000114760;ENSMUSG00000114704;ENSMUSG00000114595	many_to_many_strict	1	many_to_many_strict:1
ENSG00000286359	NA	NA	ENSMUSG00000120637;ENSMUSG00000097310	one_to_many	1	one_to_many:1
ENSG00000286369	NA	NA	ENSMUSG00000118249	one_to_one	1	one_to_one:1
ENSG00000286372	NA	NA	ENSMUSG00000099969	many_to_one	1	many_to_one:1
ENSG00000286373	NA	NA	ENSMUSG00000097134;ENSMUSG00000120434	many_to_many_strict	1	many_to_many_strict:1
ENSG00000286376	NA	NA	ENSMUSG00000114052	one_to_one	1	one_to_one:1
ENSG00000286390	NA	NA	ENSMUSG00000087389	many_to_one	1	many_to_one:1
ENSG00000286394	NA	NA	ENSMUSG00000105857	many_to_one	1	many_to_one:1
ENSG00000286401	NA	NA	ENSMUSG00000097787	many_to_one	1	many_to_one:1
ENSG00000286403	ENSCAFG00845000967	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286412	NA	NA	ENSMUSG00000071033;ENSMUSG00000090160	many_to_many	1	many_to_many:1
ENSG00000286420	NA	NA	ENSMUSG00000109774	one_to_one	1	one_to_one:1
ENSG00000286424	NA	NA	ENSMUSG00000044062	one_to_one	1	one_to_one:1
ENSG00000286427	NA	NA	ENSMUSG00000097580	one_to_one	1	one_to_one:1
ENSG00000286444	NA	NA	ENSMUSG00000086407	one_to_one	1	one_to_one:1
ENSG00000286447	NA	NA	ENSMUSG00000089685	one_to_one	1	one_to_one:1
ENSG00000286451	NA	NA	ENSMUSG00000085034	one_to_one	1	one_to_one:1
ENSG00000286457	NA	NA	ENSMUSG00000086648	many_to_one	1	many_to_one:1
ENSG00000286459	NA	NA	ENSMUSG00000118263	one_to_one	1	one_to_one:1
ENSG00000286461	NA	NA	ENSMUSG00000086505	many_to_one	1	many_to_one:1
ENSG00000286470	NA	NA	ENSMUSG00000085383	many_to_one	1	many_to_one:1
ENSG00000286471	NA	NA	ENSMUSG00000104328	one_to_one	1	one_to_one:1
ENSG00000286472	NA	NA	ENSMUSG00000100630	many_to_one	1	many_to_one:1
ENSG00000286476	ENSCAFG00845007072	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286482	NA	NA	ENSMUSG00000120361	one_to_one	1	one_to_one:1
ENSG00000286485	NA	NA	ENSMUSG00000116697	one_to_one	1	one_to_one:1
ENSG00000286486	NA	NA	ENSMUSG00000103043;ENSMUSG00000102432	many_to_many_strict	1	many_to_many_strict:1
ENSG00000286492	NA	NA	ENSMUSG00000085781	one_to_one	1	one_to_one:1
ENSG00000286496	ENSCAFG00845004340	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286498	NA	NA	ENSMUSG00000100402	many_to_one	1	many_to_one:1
ENSG00000286502	NA	NA	ENSMUSG00000086560;ENSMUSG00000085766	many_to_many_strict	1	many_to_many_strict:1
ENSG00000286508	NA	NA	ENSMUSG00000118456	one_to_one	1	one_to_one:1
ENSG00000286510	ENSCAFG00845004265	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286511	NA	NA	ENSMUSG00000120201	one_to_one	1	one_to_one:1
ENSG00000286517	NA	NA	ENSMUSG00000116681	one_to_one	1	one_to_one:1
ENSG00000286518	NA	NA	ENSMUSG00000084987;ENSMUSG00000086565;ENSMUSG00000120023;ENSMUSG00000097871;ENSMUSG00000085069	many_to_many_strict	1	many_to_many_strict:1
ENSG00000286527	NA	NA	ENSMUSG00000100315	one_to_one	1	one_to_one:1
ENSG00000286528	NA	NA	ENSMUSG00000110548;ENSMUSG00000110667	many_to_many	1	many_to_many:1
ENSG00000286529	NA	NA	ENSMUSG00000089744	one_to_one	1	one_to_one:1
ENSG00000286533	ENSCAFG00845001701;ENSCAFG00845001707;ENSCAFG00845001689	many_to_many	NA	NA	1	many_to_many:1
ENSG00000286534	NA	NA	ENSMUSG00000085336;ENSMUSG00000086588	many_to_many	1	many_to_many:1
ENSG00000286535	NA	NA	ENSMUSG00000115752;ENSMUSG00000093695	many_to_many_strict	1	many_to_many_strict:1
ENSG00000286536	NA	NA	ENSMUSG00000086267	one_to_one	1	one_to_one:1
ENSG00000286538	NA	NA	ENSMUSG00000108334	one_to_one	1	one_to_one:1
ENSG00000286546	NA	NA	ENSMUSG00000074763;ENSMUSG00000086450	many_to_many	1	many_to_many:1
ENSG00000286550	NA	NA	ENSMUSG00000117263;ENSMUSG00000085846	one_to_many	1	one_to_many:1
ENSG00000286553	NA	NA	ENSMUSG00000119990	many_to_one	1	many_to_one:1
ENSG00000286555	NA	NA	ENSMUSG00000110239	many_to_one	1	many_to_one:1
ENSG00000286563	NA	NA	ENSMUSG00000112161	one_to_one	1	one_to_one:1
ENSG00000286565	ENSCAFG00845011883;ENSCAFG00845011950	one_to_many	NA	NA	1	one_to_many:1
ENSG00000286571	NA	NA	ENSMUSG00000086171;ENSMUSG00000087115	many_to_many_strict	1	many_to_many_strict:1
ENSG00000286583	NA	NA	ENSMUSG00000118311;ENSMUSG00000117797	one_to_many	1	one_to_many:1
ENSG00000286584	ENSCAFG00845017339	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286585	NA	NA	ENSMUSG00000097724	one_to_one	1	one_to_one:1
ENSG00000286590	ENSCAFG00845016554	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286592	NA	NA	ENSMUSG00000079011	one_to_one	1	one_to_one:1
ENSG00000286596	NA	NA	ENSMUSG00000097216	many_to_one	1	many_to_one:1
ENSG00000286611	NA	NA	ENSMUSG00000087264	many_to_one	1	many_to_one:1
ENSG00000286616	ENSCAFG00845017364	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286624	NA	NA	ENSMUSG00000116814	one_to_one	1	one_to_one:1
ENSG00000286627	NA	NA	ENSMUSG00000114563;ENSMUSG00000114291;ENSMUSG00000114492	many_to_many	1	many_to_many:1
ENSG00000286628	NA	NA	ENSMUSG00000086166;ENSMUSG00000121094	many_to_many	1	many_to_many:1
ENSG00000286635	NA	NA	ENSMUSG00000101481	many_to_one	1	many_to_one:1
ENSG00000286638	NA	NA	ENSMUSG00000097146	many_to_one	1	many_to_one:1
ENSG00000286643	NA	NA	ENSMUSG00000120080	many_to_one	1	many_to_one:1
ENSG00000286649	NA	NA	ENSMUSG00000114563;ENSMUSG00000114291;ENSMUSG00000114492	many_to_many	1	many_to_many:1
ENSG00000286661	ENSCAFG00845030113	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286672	NA	NA	ENSMUSG00000089900	one_to_one	1	one_to_one:1
ENSG00000286677	ENSCAFG00845013455	many_to_one	NA	NA	1	many_to_one:1
ENSG00000286682	NA	NA	ENSMUSG00000112014	one_to_one	1	one_to_one:1
ENSG00000286691	NA	NA	ENSMUSG00000111098	one_to_one	1	one_to_one:1
ENSG00000286701	ENSCAFG00845028568	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286708	NA	NA	ENSMUSG00000085745	many_to_one	1	many_to_one:1
ENSG00000286715	NA	NA	ENSMUSG00000114496	many_to_one	1	many_to_one:1
ENSG00000286717	NA	NA	ENSMUSG00000116641	one_to_one	1	one_to_one:1
ENSG00000286724	NA	NA	ENSMUSG00000087505	one_to_one	1	one_to_one:1
ENSG00000286729	NA	NA	ENSMUSG00000097763	one_to_one	1	one_to_one:1
ENSG00000286732	NA	NA	ENSMUSG00000085246;ENSMUSG00000087574	many_to_many	1	many_to_many:1
ENSG00000286735	ENSCAFG00845018648	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286737	ENSCAFG00845016003;ENSCAFG00845016020	one_to_many	NA	NA	1	one_to_many:1
ENSG00000286739	NA	NA	ENSMUSG00000109556	one_to_one	1	one_to_one:1
ENSG00000286740	NA	NA	ENSMUSG00000085383	many_to_one	1	many_to_one:1
ENSG00000286742	ENSCAFG00845013253	many_to_one	ENSMUSG00000106588;ENSMUSG00000105534	many_to_many_strict	2	many_to_many_strict:1;many_to_one:1
ENSG00000286749	NA	NA	ENSMUSG00000086020	one_to_one	1	one_to_one:1
ENSG00000286752	NA	NA	ENSMUSG00000085414	many_to_one	1	many_to_one:1
ENSG00000286753	NA	NA	ENSMUSG00000101051	one_to_one	1	one_to_one:1
ENSG00000286755	NA	NA	ENSMUSG00000120962	many_to_one	1	many_to_one:1
ENSG00000286756	ENSCAFG00845024046;ENSCAFG00845024060	many_to_many_strict	ENSMUSG00000092341	many_to_one	2	many_to_many_strict:1;many_to_one:1
ENSG00000286757	NA	NA	ENSMUSG00000115263	one_to_one	1	one_to_one:1
ENSG00000286759	NA	NA	ENSMUSG00000085688	one_to_one	1	one_to_one:1
ENSG00000286766	NA	NA	ENSMUSG00000097805	one_to_one	1	one_to_one:1
ENSG00000286771	NA	NA	ENSMUSG00000109587	one_to_one	1	one_to_one:1
ENSG00000286774	NA	NA	ENSMUSG00000120908	one_to_one	1	one_to_one:1
ENSG00000286796	NA	NA	ENSMUSG00000117571	one_to_one	1	one_to_one:1
ENSG00000286799	NA	NA	ENSMUSG00000060808	one_to_one	1	one_to_one:1
ENSG00000286803	ENSCAFG00845016783	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286805	NA	NA	ENSMUSG00000100402	many_to_one	1	many_to_one:1
ENSG00000286821	NA	NA	ENSMUSG00000110624	one_to_one	1	one_to_one:1
ENSG00000286828	NA	NA	ENSMUSG00000116590	one_to_one	1	one_to_one:1
ENSG00000286829	NA	NA	ENSMUSG00000112505;ENSMUSG00000112819	one_to_many	1	one_to_many:1
ENSG00000286841	NA	NA	ENSMUSG00000098075	one_to_one	1	one_to_one:1
ENSG00000286852	NA	NA	ENSMUSG00000121032;ENSMUSG00000116947	one_to_many	1	one_to_many:1
ENSG00000286856	NA	NA	ENSMUSG00000091329	one_to_one	1	one_to_one:1
ENSG00000286861	NA	NA	ENSMUSG00000111929	one_to_one	1	one_to_one:1
ENSG00000286863	NA	NA	ENSMUSG00000086708;ENSMUSG00000085084	many_to_many_strict	1	many_to_many_strict:1
ENSG00000286869	ENSCAFG00845023152	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286870	NA	NA	ENSMUSG00000116793	many_to_one	1	many_to_one:1
ENSG00000286872	NA	NA	ENSMUSG00000109110	one_to_one	1	one_to_one:1
ENSG00000286874	NA	NA	ENSMUSG00000120342	one_to_one	1	one_to_one:1
ENSG00000286875	ENSCAFG00845010409	one_to_one	ENSMUSG00000056031	one_to_one	2	one_to_one:2
ENSG00000286881	NA	NA	ENSMUSG00000121261	many_to_one	1	many_to_one:1
ENSG00000286894	NA	NA	ENSMUSG00000089797;ENSMUSG00000090217;ENSMUSG00000089723	many_to_many	1	many_to_many:1
ENSG00000286896	NA	NA	ENSMUSG00000097885	many_to_one	1	many_to_one:1
ENSG00000286910	NA	NA	ENSMUSG00000109761	many_to_one	1	many_to_one:1
ENSG00000286926	NA	NA	ENSMUSG00000117891	many_to_one	1	many_to_one:1
ENSG00000286928	ENSCAFG00845012148	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286934	NA	NA	ENSMUSG00000085150;ENSMUSG00000087363	many_to_many	1	many_to_many:1
ENSG00000286943	NA	NA	ENSMUSG00000109002	one_to_one	1	one_to_one:1
ENSG00000286947	NA	NA	ENSMUSG00000053615	many_to_one	1	many_to_one:1
ENSG00000286951	NA	NA	ENSMUSG00000091457;ENSMUSG00000086418;ENSMUSG00000085477	one_to_many	1	one_to_many:1
ENSG00000286965	ENSCAFG00845019690	one_to_one	ENSMUSG00000100354	one_to_one	2	one_to_one:2
ENSG00000286970	NA	NA	ENSMUSG00000115138	many_to_one	1	many_to_one:1
ENSG00000286978	ENSCAFG00845016779	many_to_one	NA	NA	1	many_to_one:1
ENSG00000286979	NA	NA	ENSMUSG00000107842	many_to_one	1	many_to_one:1
ENSG00000286982	NA	NA	ENSMUSG00000120943	one_to_one	1	one_to_one:1
ENSG00000286985	ENSCAFG00845019338	one_to_one	NA	NA	1	one_to_one:1
ENSG00000286988	NA	NA	ENSMUSG00000102861	many_to_one	1	many_to_one:1
ENSG00000286990	NA	NA	ENSMUSG00000108232;ENSMUSG00000097011;ENSMUSG00000108171	many_to_many	1	many_to_many:1
ENSG00000286997	NA	NA	ENSMUSG00000085514;ENSMUSG00000086199	many_to_many	1	many_to_many:1
ENSG00000286998	NA	NA	ENSMUSG00000109501	one_to_one	1	one_to_one:1
ENSG00000287004	ENSCAFG00845006096;ENSCAFG00845006141;ENSCAFG00845006121;ENSCAFG00845006110	one_to_many	NA	NA	1	one_to_many:1
ENSG00000287009	NA	NA	ENSMUSG00000120438	one_to_one	1	one_to_one:1
ENSG00000287029	NA	NA	ENSMUSG00000115244;ENSMUSG00000115363;ENSMUSG00000067973	many_to_many	1	many_to_many:1
ENSG00000287038	NA	NA	ENSMUSG00000084898	many_to_one	1	many_to_one:1
ENSG00000287041	NA	NA	ENSMUSG00000101409;ENSMUSG00000099811	many_to_many	1	many_to_many:1
ENSG00000287047	NA	NA	ENSMUSG00000110007;ENSMUSG00000097446	one_to_many	1	one_to_many:1
ENSG00000287049	ENSCAFG00845030678	one_to_one	NA	NA	1	one_to_one:1
ENSG00000287052	NA	NA	ENSMUSG00000104102	one_to_one	1	one_to_one:1
ENSG00000287056	NA	NA	ENSMUSG00000120609	many_to_one	1	many_to_one:1
ENSG00000287060	NA	NA	ENSMUSG00000120170;ENSMUSG00000106756	one_to_many	1	one_to_many:1
ENSG00000287062	NA	NA	ENSMUSG00000074763;ENSMUSG00000086450	many_to_many	1	many_to_many:1
ENSG00000287076	NA	NA	ENSMUSG00000120527	one_to_one	1	one_to_one:1
ENSG00000287081	NA	NA	ENSMUSG00000104894	one_to_one	1	one_to_one:1
ENSG00000287084	NA	NA	ENSMUSG00000112238	one_to_one	1	one_to_one:1
ENSG00000287087	NA	NA	ENSMUSG00000114213	many_to_one	1	many_to_one:1
ENSG00000287094	ENSCAFG00845005394	many_to_one	ENSMUSG00000111227	many_to_one	2	many_to_one:2
ENSG00000287100	NA	NA	ENSMUSG00000097069;ENSMUSG00000112824	one_to_many	1	one_to_many:1
ENSG00000287103	NA	NA	ENSMUSG00000105966	one_to_one	1	one_to_one:1
ENSG00000287105	ENSCAFG00845029682	many_to_one	ENSMUSG00000086017	many_to_one	2	many_to_one:2
ENSG00000287106	NA	NA	ENSMUSG00000089797;ENSMUSG00000090217;ENSMUSG00000089723	many_to_many	1	many_to_many:1
ENSG00000287114	ENSCAFG00845025454	one_to_one	NA	NA	1	one_to_one:1
ENSG00000287121	NA	NA	ENSMUSG00000087384	many_to_one	1	many_to_one:1
ENSG00000287131	NA	NA	ENSMUSG00000097548	one_to_one	1	one_to_one:1
ENSG00000287133	NA	NA	ENSMUSG00000097573	one_to_one	1	one_to_one:1
ENSG00000287135	NA	NA	ENSMUSG00000099784	one_to_one	1	one_to_one:1
ENSG00000287143	NA	NA	ENSMUSG00000097730	one_to_one	1	one_to_one:1
ENSG00000287153	NA	NA	ENSMUSG00000113179	many_to_one	1	many_to_one:1
ENSG00000287154	ENSCAFG00845002656	one_to_one	NA	NA	1	one_to_one:1
ENSG00000287156	NA	NA	ENSMUSG00000086746	one_to_one	1	one_to_one:1
ENSG00000287159	NA	NA	ENSMUSG00000093551;ENSMUSG00000093497	many_to_many	1	many_to_many:1
ENSG00000287162	NA	NA	ENSMUSG00000113598	one_to_one	1	one_to_one:1
ENSG00000287169	NA	NA	ENSMUSG00000097491;ENSMUSG00000110409	one_to_many	1	one_to_many:1
ENSG00000287175	NA	NA	ENSMUSG00000120440	many_to_one	1	many_to_one:1
ENSG00000287181	ENSCAFG00845016779	many_to_one	NA	NA	1	many_to_one:1
ENSG00000287184	NA	NA	ENSMUSG00000093765	one_to_one	1	one_to_one:1
ENSG00000287192	NA	NA	ENSMUSG00000084804	one_to_one	1	one_to_one:1
ENSG00000287197	NA	NA	ENSMUSG00000101126	one_to_one	1	one_to_one:1
ENSG00000287201	NA	NA	ENSMUSG00000115752;ENSMUSG00000093695	many_to_many_strict	1	many_to_many_strict:1
ENSG00000287204	NA	NA	ENSMUSG00000110214	one_to_one	1	one_to_one:1
ENSG00000287217	NA	NA	ENSMUSG00000106070	one_to_one	1	one_to_one:1
ENSG00000287218	NA	NA	ENSMUSG00000102154	one_to_one	1	one_to_one:1
ENSG00000287220	NA	NA	ENSMUSG00000121086	one_to_one	1	one_to_one:1
ENSG00000287229	NA	NA	ENSMUSG00000097368	many_to_one	1	many_to_one:1
ENSG00000287235	NA	NA	ENSMUSG00000113759	many_to_one	1	many_to_one:1
ENSG00000287241	NA	NA	ENSMUSG00000086171;ENSMUSG00000087115	many_to_many_strict	1	many_to_many_strict:1
ENSG00000287243	NA	NA	ENSMUSG00000107219	many_to_one	1	many_to_one:1
ENSG00000287249	NA	NA	ENSMUSG00000111365	one_to_one	1	one_to_one:1
ENSG00000287250	NA	NA	ENSMUSG00000108660	many_to_one	1	many_to_one:1
ENSG00000287257	NA	NA	ENSMUSG00000086050	many_to_one	1	many_to_one:1
ENSG00000287260	NA	NA	ENSMUSG00000119990	many_to_one	1	many_to_one:1
ENSG00000287261	NA	NA	ENSMUSG00000090235	one_to_one	1	one_to_one:1
ENSG00000287268	ENSCAFG00845013054	one_to_one	NA	NA	1	one_to_one:1
ENSG00000287273	NA	NA	ENSMUSG00000116575	many_to_one	1	many_to_one:1
ENSG00000287287	NA	NA	ENSMUSG00000120990	one_to_one	1	one_to_one:1
ENSG00000287291	NA	NA	ENSMUSG00000113522	one_to_one	1	one_to_one:1
ENSG00000287292	NA	NA	ENSMUSG00000074235	many_to_one	1	many_to_one:1
ENSG00000287293	NA	NA	ENSMUSG00000114161	many_to_one	1	many_to_one:1
ENSG00000287296	NA	NA	ENSMUSG00000120944;ENSMUSG00000120095	many_to_many_strict	1	many_to_many_strict:1
