lncRNA.Mus_musculus	lncRNA.Canis_lupus_familiaris	orthology_type.Mus_musculus.Canis_lupus_familiaris	lncRNA.Homo_sapiens	orthology_type.Mus_musculus.Homo_sapiens	nbTotalIndication	profilIndication
ENSMUSG00000120261	NA	NA	ENSG00000289198	one_to_one	1	one_to_one:1
ENSMUSG00000120263	NA	NA	ENSG00000279873	many_to_one	1	many_to_one:1
ENSMUSG00000120268	NA	NA	ENSG00000249743	many_to_one	1	many_to_one:1
ENSMUSG00000120269	ENSCAFG00845019278;ENSCAFG00845019300	one_to_many	NA	NA	1	one_to_many:1
ENSMUSG00000120283	NA	NA	ENSG00000287511	one_to_one	1	one_to_one:1
ENSMUSG00000120284	NA	NA	ENSG00000270077	one_to_one	1	one_to_one:1
ENSMUSG00000120285	ENSCAFG00845006662	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120287	ENSCAFG00845012273	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120288	NA	NA	ENSG00000272662	one_to_one	1	one_to_one:1
ENSMUSG00000120289	NA	NA	ENSG00000273063	one_to_one	1	one_to_one:1
ENSMUSG00000120291	NA	NA	ENSG00000287899;ENSG00000235943	one_to_many	1	one_to_many:1
ENSMUSG00000120299	NA	NA	ENSG00000289874	many_to_one	1	many_to_one:1
ENSMUSG00000120304	NA	NA	ENSG00000272953;ENSG00000241269;ENSG00000290091;ENSG00000188365	many_to_many	1	many_to_many:1
ENSMUSG00000120309	ENSCAFG00845027696	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120313	NA	NA	ENSG00000258240	one_to_one	1	one_to_one:1
ENSMUSG00000120316	NA	NA	ENSG00000272986	one_to_one	1	one_to_one:1
ENSMUSG00000120324	NA	NA	ENSG00000224713	one_to_one	1	one_to_one:1
ENSMUSG00000120326	NA	NA	ENSG00000228165	one_to_one	1	one_to_one:1
ENSMUSG00000120327	NA	NA	ENSG00000257696	one_to_one	1	one_to_one:1
ENSMUSG00000120329	NA	NA	ENSG00000272269	one_to_one	1	one_to_one:1
ENSMUSG00000120331	NA	NA	ENSG00000175773	one_to_one	1	one_to_one:1
ENSMUSG00000120333	NA	NA	ENSG00000229086	one_to_one	1	one_to_one:1
ENSMUSG00000120334	ENSCAFG00845027930;ENSCAFG00845027922	one_to_many	NA	NA	1	one_to_many:1
ENSMUSG00000120335	NA	NA	ENSG00000231760	one_to_one	1	one_to_one:1
ENSMUSG00000120340	NA	NA	ENSG00000256897	one_to_one	1	one_to_one:1
ENSMUSG00000120342	NA	NA	ENSG00000286874	one_to_one	1	one_to_one:1
ENSMUSG00000120343	NA	NA	ENSG00000260101	one_to_one	1	one_to_one:1
ENSMUSG00000120345	ENSCAFG00845001011	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120347	NA	NA	ENSG00000261216	one_to_one	1	one_to_one:1
ENSMUSG00000120348	NA	NA	ENSG00000264066	one_to_one	1	one_to_one:1
ENSMUSG00000120353	NA	NA	ENSG00000264247	many_to_one	1	many_to_one:1
ENSMUSG00000120358	NA	NA	ENSG00000254531	one_to_one	1	one_to_one:1
ENSMUSG00000120359	NA	NA	ENSG00000276434	one_to_one	1	one_to_one:1
ENSMUSG00000120361	NA	NA	ENSG00000286482	one_to_one	1	one_to_one:1
ENSMUSG00000120362	NA	NA	ENSG00000289952	one_to_one	1	one_to_one:1
ENSMUSG00000120363	ENSCAFG00845029454	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120366	NA	NA	ENSG00000289257	one_to_one	1	one_to_one:1
ENSMUSG00000120367	ENSCAFG00845028639	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120369	NA	NA	ENSG00000233016	one_to_one	1	one_to_one:1
ENSMUSG00000120372	NA	NA	ENSG00000228801	one_to_one	1	one_to_one:1
ENSMUSG00000120374	NA	NA	ENSG00000287331	one_to_one	1	one_to_one:1
ENSMUSG00000120379	NA	NA	ENSG00000234423;ENSG00000236760	many_to_many_strict	1	many_to_many_strict:1
ENSMUSG00000120382	NA	NA	ENSG00000255135	one_to_one	1	one_to_one:1
ENSMUSG00000120383	NA	NA	ENSG00000257496	many_to_one	1	many_to_one:1
ENSMUSG00000120384	NA	NA	ENSG00000253269	many_to_one	1	many_to_one:1
ENSMUSG00000120387	NA	NA	ENSG00000289626	many_to_one	1	many_to_one:1
ENSMUSG00000120390	NA	NA	ENSG00000260368	one_to_one	1	one_to_one:1
ENSMUSG00000120391	NA	NA	ENSG00000286333	many_to_one	1	many_to_one:1
ENSMUSG00000120392	NA	NA	ENSG00000283405	many_to_one	1	many_to_one:1
ENSMUSG00000120393	NA	NA	ENSG00000283405	many_to_one	1	many_to_one:1
ENSMUSG00000120399	NA	NA	ENSG00000257953	one_to_one	1	one_to_one:1
ENSMUSG00000120400	NA	NA	ENSG00000285367;ENSG00000261238	one_to_many	1	one_to_many:1
ENSMUSG00000120401	ENSCAFG00845011361	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120406	ENSCAFG00845000055	many_to_one	ENSG00000274828;ENSG00000266901;ENSG00000178412	many_to_many	2	many_to_many:1;many_to_one:1
ENSMUSG00000120409	NA	NA	ENSG00000289626	many_to_one	1	many_to_one:1
ENSMUSG00000120417	NA	NA	ENSG00000283579	one_to_one	1	one_to_one:1
ENSMUSG00000120419	NA	NA	ENSG00000234432	many_to_one	1	many_to_one:1
ENSMUSG00000120420	NA	NA	ENSG00000288576	one_to_one	1	one_to_one:1
ENSMUSG00000120425	ENSCAFG00845001860	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120428	NA	NA	ENSG00000246548	one_to_one	1	one_to_one:1
ENSMUSG00000120434	NA	NA	ENSG00000286373;ENSG00000228566	many_to_many_strict	1	many_to_many_strict:1
ENSMUSG00000120437	NA	NA	ENSG00000232618;ENSG00000237851	one_to_many	1	one_to_many:1
ENSMUSG00000120438	NA	NA	ENSG00000287009	one_to_one	1	one_to_one:1
ENSMUSG00000120439	NA	NA	ENSG00000290762	one_to_one	1	one_to_one:1
ENSMUSG00000120440	NA	NA	ENSG00000287175;ENSG00000230573	one_to_many	1	one_to_many:1
ENSMUSG00000120441	NA	NA	ENSG00000255197	one_to_one	1	one_to_one:1
ENSMUSG00000120443	NA	NA	ENSG00000262831	one_to_one	1	one_to_one:1
ENSMUSG00000120447	ENSCAFG00845003665	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120449	NA	NA	ENSG00000260151	many_to_one	1	many_to_one:1
ENSMUSG00000120456	NA	NA	ENSG00000273329	one_to_one	1	one_to_one:1
ENSMUSG00000120457	NA	NA	ENSG00000237292	many_to_one	1	many_to_one:1
ENSMUSG00000120461	NA	NA	ENSG00000289262	one_to_one	1	one_to_one:1
ENSMUSG00000120469	NA	NA	ENSG00000258181;ENSG00000276454	one_to_many	1	one_to_many:1
ENSMUSG00000120470	ENSCAFG00845029373	one_to_one	ENSG00000290782	one_to_one	2	one_to_one:2
ENSMUSG00000120482	NA	NA	ENSG00000257474	one_to_one	1	one_to_one:1
ENSMUSG00000120487	ENSCAFG00845008142	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120489	NA	NA	ENSG00000227256	one_to_one	1	one_to_one:1
ENSMUSG00000120497	NA	NA	ENSG00000288840	many_to_one	1	many_to_one:1
ENSMUSG00000120498	NA	NA	ENSG00000285906	one_to_one	1	one_to_one:1
ENSMUSG00000120503	NA	NA	ENSG00000274021	one_to_one	1	one_to_one:1
ENSMUSG00000120504	NA	NA	ENSG00000228427	one_to_one	1	one_to_one:1
ENSMUSG00000120512	NA	NA	ENSG00000258952	one_to_one	1	one_to_one:1
ENSMUSG00000120517	ENSCAFG00845021997	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120520	NA	NA	ENSG00000278743	one_to_one	1	one_to_one:1
ENSMUSG00000120522	NA	NA	ENSG00000207955	one_to_one	1	one_to_one:1
ENSMUSG00000120523	NA	NA	ENSG00000267416	one_to_one	1	one_to_one:1
ENSMUSG00000120527	NA	NA	ENSG00000287076	one_to_one	1	one_to_one:1
ENSMUSG00000120534	NA	NA	ENSG00000267396;ENSG00000267743	many_to_many	1	many_to_many:1
ENSMUSG00000120535	NA	NA	ENSG00000261220	one_to_one	1	one_to_one:1
ENSMUSG00000120539	NA	NA	ENSG00000289155	one_to_one	1	one_to_one:1
ENSMUSG00000120544	NA	NA	ENSG00000290006	one_to_one	1	one_to_one:1
ENSMUSG00000120546	NA	NA	ENSG00000289987	one_to_one	1	one_to_one:1
ENSMUSG00000120559	ENSCAFG00845020376	one_to_one	ENSG00000265148	one_to_one	2	one_to_one:2
ENSMUSG00000120565	NA	NA	ENSG00000245651	one_to_one	1	one_to_one:1
ENSMUSG00000120570	NA	NA	ENSG00000257494	one_to_one	1	one_to_one:1
ENSMUSG00000120571	NA	NA	ENSG00000288952	one_to_one	1	one_to_one:1
ENSMUSG00000120573	NA	NA	ENSG00000289311	one_to_one	1	one_to_one:1
ENSMUSG00000120580	NA	NA	ENSG00000233912	one_to_one	1	one_to_one:1
ENSMUSG00000120582	NA	NA	ENSG00000253842	many_to_one	1	many_to_one:1
ENSMUSG00000120587	NA	NA	ENSG00000260605;ENSG00000260620;ENSG00000287718	one_to_many	1	one_to_many:1
ENSMUSG00000120588	NA	NA	ENSG00000230427	one_to_one	1	one_to_one:1
ENSMUSG00000120592	ENSCAFG00845028636	one_to_one	ENSG00000249697	one_to_one	2	one_to_one:2
ENSMUSG00000120593	NA	NA	ENSG00000233367	one_to_one	1	one_to_one:1
ENSMUSG00000120594	NA	NA	ENSG00000267637	one_to_one	1	one_to_one:1
ENSMUSG00000120595	NA	NA	ENSG00000283629	one_to_one	1	one_to_one:1
ENSMUSG00000120599	ENSCAFG00845015225	one_to_one	ENSG00000283973	one_to_one	2	one_to_one:2
ENSMUSG00000120601	NA	NA	ENSG00000238273	one_to_one	1	one_to_one:1
ENSMUSG00000120603	NA	NA	ENSG00000288877	one_to_one	1	one_to_one:1
ENSMUSG00000120604	NA	NA	ENSG00000263218	one_to_one	1	one_to_one:1
ENSMUSG00000120607	ENSCAFG00845012010	one_to_one	ENSG00000258386	one_to_one	2	one_to_one:2
ENSMUSG00000120609	NA	NA	ENSG00000234768;ENSG00000287056;ENSG00000234647;ENSG00000228361	one_to_many	1	one_to_many:1
ENSMUSG00000120611	ENSCAFG00845025224	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120613	NA	NA	ENSG00000289891	one_to_one	1	one_to_one:1
ENSMUSG00000120615	NA	NA	ENSG00000240497	one_to_one	1	one_to_one:1
ENSMUSG00000120618	NA	NA	ENSG00000234428	one_to_one	1	one_to_one:1
ENSMUSG00000120622	NA	NA	ENSG00000233069	one_to_one	1	one_to_one:1
ENSMUSG00000120623	ENSCAFG00845009524	many_to_one	NA	NA	1	many_to_one:1
ENSMUSG00000120627	NA	NA	ENSG00000258425	many_to_one	1	many_to_one:1
ENSMUSG00000120629	NA	NA	ENSG00000289863	one_to_one	1	one_to_one:1
ENSMUSG00000120635	NA	NA	ENSG00000288728	one_to_one	1	one_to_one:1
ENSMUSG00000120637	NA	NA	ENSG00000286359	many_to_one	1	many_to_one:1
ENSMUSG00000120638	NA	NA	ENSG00000257181	one_to_one	1	one_to_one:1
ENSMUSG00000120640	NA	NA	ENSG00000249112	many_to_one	1	many_to_one:1
ENSMUSG00000120641	NA	NA	ENSG00000250338	one_to_one	1	one_to_one:1
ENSMUSG00000120646	NA	NA	ENSG00000257817	many_to_one	1	many_to_one:1
ENSMUSG00000120655	NA	NA	ENSG00000228060	one_to_one	1	one_to_one:1
ENSMUSG00000120658	NA	NA	ENSG00000260385	one_to_one	1	one_to_one:1
ENSMUSG00000120660	NA	NA	ENSG00000288927	one_to_one	1	one_to_one:1
ENSMUSG00000120661	NA	NA	ENSG00000257551	many_to_one	1	many_to_one:1
ENSMUSG00000120663	NA	NA	ENSG00000247624	many_to_one	1	many_to_one:1
ENSMUSG00000120667	ENSCAFG00845026817	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120668	NA	NA	ENSG00000231265	one_to_one	1	one_to_one:1
ENSMUSG00000120672	ENSCAFG00845021189	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120673	NA	NA	ENSG00000290108	one_to_one	1	one_to_one:1
ENSMUSG00000120674	NA	NA	ENSG00000228590	many_to_one	1	many_to_one:1
ENSMUSG00000120676	NA	NA	ENSG00000212743	many_to_one	1	many_to_one:1
ENSMUSG00000120678	ENSCAFG00845003575;ENSCAFG00845003570	one_to_many	ENSG00000265400	one_to_one	2	one_to_many:1;one_to_one:1
ENSMUSG00000120691	NA	NA	ENSG00000249725;ENSG00000251011	many_to_many	1	many_to_many:1
ENSMUSG00000120692	NA	NA	ENSG00000289333	one_to_one	1	one_to_one:1
ENSMUSG00000120698	NA	NA	ENSG00000266933	one_to_one	1	one_to_one:1
ENSMUSG00000120700	NA	NA	ENSG00000287975;ENSG00000254777	one_to_many	1	one_to_many:1
ENSMUSG00000120706	ENSCAFG00845023947	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120708	NA	NA	ENSG00000283010	many_to_one	1	many_to_one:1
ENSMUSG00000120709	NA	NA	ENSG00000274015;ENSG00000258800	one_to_many	1	one_to_many:1
ENSMUSG00000120710	NA	NA	ENSG00000267582	one_to_one	1	one_to_one:1
ENSMUSG00000120711	NA	NA	ENSG00000270103;ENSG00000229388	one_to_many	1	one_to_many:1
ENSMUSG00000120715	NA	NA	ENSG00000285966	one_to_one	1	one_to_one:1
ENSMUSG00000120716	ENSCAFG00845001745	one_to_one	ENSG00000273010	one_to_one	2	one_to_one:2
ENSMUSG00000120717	NA	NA	ENSG00000260572	one_to_one	1	one_to_one:1
ENSMUSG00000120722	NA	NA	ENSG00000232519	one_to_one	1	one_to_one:1
ENSMUSG00000120726	ENSCAFG00845028902	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120743	NA	NA	ENSG00000230944	one_to_one	1	one_to_one:1
ENSMUSG00000120744	ENSCAFG00845024063	one_to_one	ENSG00000279277	one_to_one	2	one_to_one:2
ENSMUSG00000120751	ENSCAFG00845022159	one_to_one	ENSG00000230090;ENSG00000224128	one_to_many	2	one_to_many:1;one_to_one:1
ENSMUSG00000120756	NA	NA	ENSG00000266389;ENSG00000265975	one_to_many	1	one_to_many:1
ENSMUSG00000120758	NA	NA	ENSG00000236263	one_to_one	1	one_to_one:1
ENSMUSG00000120759	NA	NA	ENSG00000289101	one_to_one	1	one_to_one:1
ENSMUSG00000120764	NA	NA	ENSG00000235831	many_to_one	1	many_to_one:1
ENSMUSG00000120767	NA	NA	ENSG00000275481	one_to_one	1	one_to_one:1
ENSMUSG00000120773	NA	NA	ENSG00000227610	one_to_one	1	one_to_one:1
ENSMUSG00000120776	NA	NA	ENSG00000235880;ENSG00000183784	one_to_many	1	one_to_many:1
ENSMUSG00000120779	NA	NA	ENSG00000258346	one_to_one	1	one_to_one:1
ENSMUSG00000120787	NA	NA	ENSG00000288844;ENSG00000273162	one_to_many	1	one_to_many:1
ENSMUSG00000120792	NA	NA	ENSG00000246640	one_to_one	1	one_to_one:1
ENSMUSG00000120793	NA	NA	ENSG00000253671	one_to_one	1	one_to_one:1
ENSMUSG00000120795	NA	NA	ENSG00000257545;ENSG00000287957	one_to_many	1	one_to_many:1
ENSMUSG00000120797	ENSCAFG00845025799	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120804	NA	NA	ENSG00000223817;ENSG00000289362	one_to_many	1	one_to_many:1
ENSMUSG00000120805	NA	NA	ENSG00000271200	one_to_one	1	one_to_one:1
ENSMUSG00000120809	NA	NA	ENSG00000243818	one_to_one	1	one_to_one:1
ENSMUSG00000120814	NA	NA	ENSG00000269176;ENSG00000267811	one_to_many	1	one_to_many:1
ENSMUSG00000120815	NA	NA	ENSG00000250493	many_to_one	1	many_to_one:1
ENSMUSG00000120829	NA	NA	ENSG00000228288	one_to_one	1	one_to_one:1
ENSMUSG00000120831	NA	NA	ENSG00000234446	one_to_one	1	one_to_one:1
ENSMUSG00000120832	NA	NA	ENSG00000289018	many_to_one	1	many_to_one:1
ENSMUSG00000120834	NA	NA	ENSG00000229294	one_to_one	1	one_to_one:1
ENSMUSG00000120838	NA	NA	ENSG00000228340;ENSG00000176659	one_to_many	1	one_to_many:1
ENSMUSG00000120842	ENSCAFG00845002528	many_to_one	NA	NA	1	many_to_one:1
ENSMUSG00000120850	ENSCAFG00845010162	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120866	ENSCAFG00845010842;ENSCAFG00845010820	one_to_many	NA	NA	1	one_to_many:1
ENSMUSG00000120869	NA	NA	ENSG00000273783	one_to_one	1	one_to_one:1
ENSMUSG00000120872	NA	NA	ENSG00000276488	one_to_one	1	one_to_one:1
ENSMUSG00000120876	ENSCAFG00845030686	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120877	NA	NA	ENSG00000254718	one_to_one	1	one_to_one:1
ENSMUSG00000120881	NA	NA	ENSG00000226337	one_to_one	1	one_to_one:1
ENSMUSG00000120886	ENSCAFG00845020481	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120895	NA	NA	ENSG00000253567	one_to_one	1	one_to_one:1
ENSMUSG00000120902	NA	NA	ENSG00000286159	one_to_one	1	one_to_one:1
ENSMUSG00000120905	NA	NA	ENSG00000273091	one_to_one	1	one_to_one:1
ENSMUSG00000120908	NA	NA	ENSG00000286774	one_to_one	1	one_to_one:1
ENSMUSG00000120910	NA	NA	ENSG00000235185	one_to_one	1	one_to_one:1
ENSMUSG00000120914	NA	NA	ENSG00000227354	one_to_one	1	one_to_one:1
ENSMUSG00000120915	ENSCAFG00845012942;ENSCAFG00845012921	one_to_many	ENSG00000273344;ENSG00000273183;ENSG00000272760	one_to_many	2	one_to_many:2
ENSMUSG00000120923	NA	NA	ENSG00000273289;ENSG00000273145;ENSG00000241990	many_to_many_strict	1	many_to_many_strict:1
ENSMUSG00000120926	NA	NA	ENSG00000255045	one_to_one	1	one_to_one:1
ENSMUSG00000120927	NA	NA	ENSG00000231530	one_to_one	1	one_to_one:1
ENSMUSG00000120928	ENSCAFG00845018024	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120929	NA	NA	ENSG00000232183;ENSG00000226031	one_to_many	1	one_to_many:1
ENSMUSG00000120931	NA	NA	ENSG00000230881;ENSG00000287587	one_to_many	1	one_to_many:1
ENSMUSG00000120933	ENSCAFG00845012320;ENSCAFG00845012331	many_to_many_strict	NA	NA	1	many_to_many_strict:1
ENSMUSG00000120937	NA	NA	ENSG00000185186	many_to_one	1	many_to_one:1
ENSMUSG00000120938	NA	NA	ENSG00000258779;ENSG00000259817;ENSG00000261227;ENSG00000284675;ENSG00000260880;ENSG00000260848;ENSG00000283457;ENSG00000271009;ENSG00000259209	many_to_many	1	many_to_many:1
ENSMUSG00000120939	NA	NA	ENSG00000250592	many_to_one	1	many_to_one:1
ENSMUSG00000120940	NA	NA	ENSG00000288876	many_to_one	1	many_to_one:1
ENSMUSG00000120942	NA	NA	ENSG00000289599	one_to_one	1	one_to_one:1
ENSMUSG00000120943	NA	NA	ENSG00000286982	one_to_one	1	one_to_one:1
ENSMUSG00000120944	NA	NA	ENSG00000287296;ENSG00000267598	many_to_many_strict	1	many_to_many_strict:1
ENSMUSG00000120949	NA	NA	ENSG00000259065	many_to_one	1	many_to_one:1
ENSMUSG00000120953	NA	NA	ENSG00000255692	one_to_one	1	one_to_one:1
ENSMUSG00000120955	NA	NA	ENSG00000261826	one_to_one	1	one_to_one:1
ENSMUSG00000120959	NA	NA	ENSG00000247131	many_to_one	1	many_to_one:1
ENSMUSG00000120960	NA	NA	ENSG00000233849	one_to_one	1	one_to_one:1
ENSMUSG00000120962	NA	NA	ENSG00000286755;ENSG00000232832	one_to_many	1	one_to_many:1
ENSMUSG00000120963	NA	NA	ENSG00000226386	one_to_one	1	one_to_one:1
ENSMUSG00000120970	NA	NA	ENSG00000269439;ENSG00000269161	one_to_many	1	one_to_many:1
ENSMUSG00000120972	NA	NA	ENSG00000253389;ENSG00000289514	many_to_many_strict	1	many_to_many_strict:1
ENSMUSG00000120974	NA	NA	ENSG00000285603;ENSG00000250903	many_to_many_strict	1	many_to_many_strict:1
ENSMUSG00000120982	NA	NA	ENSG00000255173	one_to_one	1	one_to_one:1
ENSMUSG00000120990	NA	NA	ENSG00000287287	one_to_one	1	one_to_one:1
ENSMUSG00000120996	ENSCAFG00845016602	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000120997	NA	NA	ENSG00000235530	one_to_one	1	one_to_one:1
ENSMUSG00000120999	NA	NA	ENSG00000265688;ENSG00000264769	one_to_many	1	one_to_many:1
ENSMUSG00000121002	NA	NA	ENSG00000235669	many_to_one	1	many_to_one:1
ENSMUSG00000121003	NA	NA	ENSG00000289974	one_to_one	1	one_to_one:1
ENSMUSG00000121006	NA	NA	ENSG00000288856	one_to_one	1	one_to_one:1
ENSMUSG00000121009	NA	NA	ENSG00000261113	many_to_one	1	many_to_one:1
ENSMUSG00000121010	NA	NA	ENSG00000278716;ENSG00000179219;ENSG00000260417;ENSG00000287787	many_to_many	1	many_to_many:1
ENSMUSG00000121011	NA	NA	ENSG00000290059	one_to_one	1	one_to_one:1
ENSMUSG00000121012	NA	NA	ENSG00000266824	one_to_one	1	one_to_one:1
ENSMUSG00000121017	NA	NA	ENSG00000248673	many_to_one	1	many_to_one:1
ENSMUSG00000121018	NA	NA	ENSG00000224613	one_to_one	1	one_to_one:1
ENSMUSG00000121019	NA	NA	ENSG00000269707	one_to_one	1	one_to_one:1
ENSMUSG00000121025	NA	NA	ENSG00000235351	one_to_one	1	one_to_one:1
ENSMUSG00000121026	ENSCAFG00845012320;ENSCAFG00845012331	many_to_many_strict	NA	NA	1	many_to_many_strict:1
ENSMUSG00000121031	NA	NA	ENSG00000257496	many_to_one	1	many_to_one:1
ENSMUSG00000121032	NA	NA	ENSG00000286852	many_to_one	1	many_to_one:1
ENSMUSG00000121033	NA	NA	ENSG00000228634	one_to_one	1	one_to_one:1
ENSMUSG00000121037	ENSCAFG00845010698	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000121039	NA	NA	ENSG00000289912	one_to_one	1	one_to_one:1
ENSMUSG00000121046	NA	NA	ENSG00000270175	one_to_one	1	one_to_one:1
ENSMUSG00000121049	NA	NA	ENSG00000264750;ENSG00000264985	one_to_many	1	one_to_many:1
ENSMUSG00000121050	ENSCAFG00845019771	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000121051	NA	NA	ENSG00000254699	one_to_one	1	one_to_one:1
ENSMUSG00000121060	NA	NA	ENSG00000249713	many_to_one	1	many_to_one:1
ENSMUSG00000121067	NA	NA	ENSG00000281756	one_to_one	1	one_to_one:1
ENSMUSG00000121070	NA	NA	ENSG00000230733	one_to_one	1	one_to_one:1
ENSMUSG00000121072	NA	NA	ENSG00000214401;ENSG00000262372	one_to_many	1	one_to_many:1
ENSMUSG00000121076	NA	NA	ENSG00000205682;ENSG00000289308	many_to_many_strict	1	many_to_many_strict:1
ENSMUSG00000121082	NA	NA	ENSG00000227484;ENSG00000279182	one_to_many	1	one_to_many:1
ENSMUSG00000121084	NA	NA	ENSG00000289067;ENSG00000260495	one_to_many	1	one_to_many:1
ENSMUSG00000121085	NA	NA	ENSG00000271270	many_to_one	1	many_to_one:1
ENSMUSG00000121086	NA	NA	ENSG00000287220	one_to_one	1	one_to_one:1
ENSMUSG00000121087	ENSCAFG00845025071	one_to_one	ENSG00000288886;ENSG00000289082	one_to_many	2	one_to_many:1;one_to_one:1
ENSMUSG00000121089	NA	NA	ENSG00000259627;ENSG00000259498	one_to_many	1	one_to_many:1
ENSMUSG00000121090	NA	NA	ENSG00000259523	one_to_one	1	one_to_one:1
ENSMUSG00000121092	ENSCAFG00845002857	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000121094	NA	NA	ENSG00000231977;ENSG00000260416;ENSG00000286628	many_to_many	1	many_to_many:1
ENSMUSG00000121102	NA	NA	ENSG00000236088	many_to_one	1	many_to_one:1
ENSMUSG00000121103	NA	NA	ENSG00000270487;ENSG00000271265;ENSG00000271551;ENSG00000233044	one_to_many	1	one_to_many:1
ENSMUSG00000121106	NA	NA	ENSG00000249341;ENSG00000250930	many_to_many_strict	1	many_to_many_strict:1
ENSMUSG00000121109	NA	NA	ENSG00000288746	one_to_one	1	one_to_one:1
ENSMUSG00000121111	NA	NA	ENSG00000266708	one_to_one	1	one_to_one:1
ENSMUSG00000121114	NA	NA	ENSG00000287654	one_to_one	1	one_to_one:1
ENSMUSG00000121120	NA	NA	ENSG00000289865	one_to_one	1	one_to_one:1
ENSMUSG00000121124	NA	NA	ENSG00000231336;ENSG00000232696;ENSG00000228481	many_to_many	1	many_to_many:1
ENSMUSG00000121139	ENSCAFG00845004608	one_to_one	NA	NA	1	one_to_one:1
ENSMUSG00000121153	NA	NA	ENSG00000285627	one_to_one	1	one_to_one:1
ENSMUSG00000121158	NA	NA	ENSG00000260029;ENSG00000205414	one_to_many	1	one_to_many:1
ENSMUSG00000121159	NA	NA	ENSG00000287946;ENSG00000270124	many_to_many_strict	1	many_to_many_strict:1
ENSMUSG00000121162	NA	NA	ENSG00000249609;ENSG00000249623	many_to_many_strict	1	many_to_many_strict:1
ENSMUSG00000121167	ENSCAFG00845030254	one_to_one	ENSG00000257114;ENSG00000257164	one_to_many	2	one_to_many:1;one_to_one:1
ENSMUSG00000121169	NA	NA	ENSG00000258402	one_to_one	1	one_to_one:1
ENSMUSG00000121172	NA	NA	ENSG00000289019	one_to_one	1	one_to_one:1
ENSMUSG00000121177	NA	NA	ENSG00000229043	one_to_one	1	one_to_one:1
ENSMUSG00000121179	NA	NA	ENSG00000270953;ENSG00000286214	one_to_many	1	one_to_many:1
ENSMUSG00000121180	NA	NA	ENSG00000288910	one_to_one	1	one_to_one:1
ENSMUSG00000121184	NA	NA	ENSG00000267632;ENSG00000267222	one_to_many	1	one_to_many:1
ENSMUSG00000121187	NA	NA	ENSG00000254654	one_to_one	1	one_to_one:1
ENSMUSG00000121189	NA	NA	ENSG00000272750	one_to_one	1	one_to_one:1
ENSMUSG00000121190	NA	NA	ENSG00000255760	one_to_one	1	one_to_one:1
ENSMUSG00000121193	NA	NA	ENSG00000239677	many_to_one	1	many_to_one:1
ENSMUSG00000121195	NA	NA	ENSG00000259813	one_to_one	1	one_to_one:1
ENSMUSG00000121196	NA	NA	ENSG00000225978;ENSG00000287324	many_to_many	1	many_to_many:1
ENSMUSG00000121205	NA	NA	ENSG00000277855;ENSG00000274387;ENSG00000244203	one_to_many	1	one_to_many:1
ENSMUSG00000121206	NA	NA	ENSG00000230684;ENSG00000270755	one_to_many	1	one_to_many:1
ENSMUSG00000121207	NA	NA	ENSG00000259219;ENSG00000259356	one_to_many	1	one_to_many:1
ENSMUSG00000121208	NA	NA	ENSG00000287719	one_to_one	1	one_to_one:1
ENSMUSG00000121209	ENSCAFG00845011782	one_to_one	ENSG00000267262;ENSG00000267299	one_to_many	2	one_to_many:1;one_to_one:1
ENSMUSG00000121211	NA	NA	ENSG00000239705	one_to_one	1	one_to_one:1
ENSMUSG00000121212	ENSCAFG00845019631;ENSCAFG00845019779	one_to_many	NA	NA	1	one_to_many:1
ENSMUSG00000121213	NA	NA	ENSG00000234572;ENSG00000288986	one_to_many	1	one_to_many:1
ENSMUSG00000121216	NA	NA	ENSG00000245849	one_to_one	1	one_to_one:1
ENSMUSG00000121222	ENSCAFG00845004914	many_to_one	NA	NA	1	many_to_one:1
ENSMUSG00000121224	NA	NA	ENSG00000288577	one_to_one	1	one_to_one:1
