lncRNAid_Homo_sapiens	isTable_1_Canis_lupus_familiaris	orthology_type_synteny_Canis_lupus_familiaris	lncRNA_synteny_id_Canis_lupus_familiaris	isTable_2_Canis_lupus_familiaris	orthology_type_configuration_Canis_lupus_familiaris	configuration_type_configuration_Canis_lupus_familiaris	lncRNA_configuration_id_Canis_lupus_familiaris	isTable_3_Canis_lupus_familiaris
ENSG00000285936	0	NA	NA	0	NA	NA	NA	1
ENSG00000285948	0	NA	NA	0	NA	NA	NA	1
ENSG00000285952	0	NA	NA	0	NA	NA	NA	1
ENSG00000285954	0	NA	NA	0	NA	NA	NA	1
ENSG00000285957	0	NA	NA	0	NA	NA	NA	1
ENSG00000285959	0	NA	NA	0	NA	NA	NA	1
ENSG00000285960	0	NA	NA	0	NA	NA	NA	1
ENSG00000285964	0	NA	NA	0	NA	NA	NA	1
ENSG00000285966	0	NA	NA	0	NA	NA	NA	1
ENSG00000285970	0	NA	NA	0	NA	NA	NA	1
ENSG00000285977	0	NA	NA	0	NA	NA	NA	1
ENSG00000285979	0	NA	NA	0	NA	NA	NA	1
ENSG00000285984	0	NA	NA	0	NA	NA	NA	1
ENSG00000285996	0	NA	NA	0	NA	NA	NA	1
ENSG00000285997	0	NA	NA	0	NA	NA	NA	1
ENSG00000286002	0	NA	NA	0	NA	NA	NA	1
ENSG00000286004	0	NA	NA	0	NA	NA	NA	1
ENSG00000286017	0	NA	NA	0	NA	NA	NA	1
ENSG00000286018	0	NA	NA	0	NA	NA	NA	1
ENSG00000286020	0	NA	NA	0	NA	NA	NA	1
ENSG00000286024	0	NA	NA	0	NA	NA	NA	1
ENSG00000286028	0	NA	NA	0	NA	NA	NA	1
ENSG00000286031	0	NA	NA	0	NA	NA	NA	1
ENSG00000286035	0	NA	NA	0	NA	NA	NA	1
ENSG00000286037	0	NA	NA	0	NA	NA	NA	1
ENSG00000286041	0	NA	NA	0	NA	NA	NA	1
ENSG00000286043	0	NA	NA	0	NA	NA	NA	1
ENSG00000286045	0	NA	NA	0	NA	NA	NA	1
ENSG00000286046	0	NA	NA	0	NA	NA	NA	1
ENSG00000286048	0	NA	NA	0	NA	NA	NA	1
ENSG00000286052	0	NA	NA	0	NA	NA	NA	1
ENSG00000286059	0	NA	NA	0	NA	NA	NA	1
ENSG00000286067	0	NA	NA	0	NA	NA	NA	1
ENSG00000286068	0	NA	NA	0	NA	NA	NA	1
ENSG00000286074	0	NA	NA	0	NA	NA	NA	1
ENSG00000286077	0	NA	NA	0	NA	NA	NA	1
ENSG00000286082	0	NA	NA	0	NA	NA	NA	1
ENSG00000286086	0	NA	NA	0	NA	NA	NA	1
ENSG00000286092	0	NA	NA	0	NA	NA	NA	1
ENSG00000286093	0	NA	NA	0	NA	NA	NA	1
ENSG00000286099	0	NA	NA	0	NA	NA	NA	1
ENSG00000286100	0	NA	NA	0	NA	NA	NA	1
ENSG00000286107	0	NA	NA	0	NA	NA	NA	1
ENSG00000286115	0	NA	NA	0	NA	NA	NA	1
ENSG00000286116	0	NA	NA	0	NA	NA	NA	1
ENSG00000286123	0	NA	NA	0	NA	NA	NA	1
ENSG00000286124	0	NA	NA	0	NA	NA	NA	1
ENSG00000286127	0	NA	NA	0	NA	NA	NA	1
ENSG00000286133	0	NA	NA	0	NA	NA	NA	1
ENSG00000286134	0	NA	NA	0	NA	NA	NA	1
ENSG00000286136	0	NA	NA	0	NA	NA	NA	1
ENSG00000286138	0	NA	NA	0	NA	NA	NA	1
ENSG00000286144	0	NA	NA	0	NA	NA	NA	1
ENSG00000286145	0	NA	NA	0	NA	NA	NA	1
ENSG00000286147	0	NA	NA	0	NA	NA	NA	1
ENSG00000286150	0	NA	NA	0	NA	NA	NA	1
ENSG00000286152	0	NA	NA	0	NA	NA	NA	1
ENSG00000286153	0	NA	NA	0	NA	NA	NA	1
ENSG00000286154	0	NA	NA	0	NA	NA	NA	1
ENSG00000286158	0	NA	NA	0	NA	NA	NA	1
ENSG00000286159	0	NA	NA	0	NA	NA	NA	1
ENSG00000286161	0	NA	NA	0	NA	NA	NA	1
ENSG00000286163	0	NA	NA	0	NA	NA	NA	1
ENSG00000286164	0	NA	NA	0	NA	NA	NA	1
ENSG00000286171	0	NA	NA	0	NA	NA	NA	1
ENSG00000286174	0	NA	NA	0	NA	NA	NA	1
ENSG00000286180	0	NA	NA	0	NA	NA	NA	1
ENSG00000286181	0	NA	NA	0	NA	NA	NA	1
ENSG00000286188	0	NA	NA	0	NA	NA	NA	1
ENSG00000286191	0	NA	NA	0	NA	NA	NA	1
ENSG00000286193	0	NA	NA	0	NA	NA	NA	1
ENSG00000286195	0	NA	NA	0	NA	NA	NA	1
ENSG00000286196	0	NA	NA	0	NA	NA	NA	1
ENSG00000286205	0	NA	NA	0	NA	NA	NA	1
ENSG00000286206	0	NA	NA	0	NA	NA	NA	1
ENSG00000286210	0	NA	NA	0	NA	NA	NA	1
ENSG00000286212	0	NA	NA	0	NA	NA	NA	1
ENSG00000286214	0	NA	NA	0	NA	NA	NA	1
ENSG00000286223	0	NA	NA	0	NA	NA	NA	1
ENSG00000286227	0	NA	NA	0	NA	NA	NA	1
ENSG00000286229	0	NA	NA	0	NA	NA	NA	1
ENSG00000286233	0	NA	NA	0	NA	NA	NA	1
ENSG00000286240	0	NA	NA	0	NA	NA	NA	1
ENSG00000286242	0	NA	NA	0	NA	NA	NA	1
ENSG00000286248	0	NA	NA	0	NA	NA	NA	1
ENSG00000286253	0	NA	NA	0	NA	NA	NA	1
ENSG00000286257	0	NA	NA	0	NA	NA	NA	1
ENSG00000286260	0	NA	NA	0	NA	NA	NA	1
ENSG00000286262	0	NA	NA	0	NA	NA	NA	1
ENSG00000286263	0	NA	NA	0	NA	NA	NA	1
ENSG00000286269	0	NA	NA	0	NA	NA	NA	1
ENSG00000286273	0	NA	NA	0	NA	NA	NA	1
ENSG00000286276	0	NA	NA	0	NA	NA	NA	1
ENSG00000286286	0	NA	NA	0	NA	NA	NA	1
ENSG00000286289	0	NA	NA	0	NA	NA	NA	1
ENSG00000286299	0	NA	NA	0	NA	NA	NA	1
ENSG00000286300	0	NA	NA	0	NA	NA	NA	1
ENSG00000286301	0	NA	NA	0	NA	NA	NA	1
ENSG00000286302	0	NA	NA	0	NA	NA	NA	1
ENSG00000286303	0	NA	NA	0	NA	NA	NA	1
ENSG00000286305	0	NA	NA	0	NA	NA	NA	1
ENSG00000286307	0	NA	NA	0	NA	NA	NA	1
ENSG00000286308	0	NA	NA	0	NA	NA	NA	1
ENSG00000286312	0	NA	NA	0	NA	NA	NA	1
ENSG00000286313	0	NA	NA	0	NA	NA	NA	1
ENSG00000286314	0	NA	NA	0	NA	NA	NA	1
ENSG00000286315	0	NA	NA	0	NA	NA	NA	1
ENSG00000286316	0	NA	NA	0	NA	NA	NA	1
ENSG00000286319	0	NA	NA	0	NA	NA	NA	1
ENSG00000286320	0	NA	NA	0	NA	NA	NA	1
ENSG00000286322	0	NA	NA	0	NA	NA	NA	1
ENSG00000286324	0	NA	NA	0	NA	NA	NA	1
ENSG00000286325	0	NA	NA	0	NA	NA	NA	1
ENSG00000286326	0	NA	NA	0	NA	NA	NA	1
ENSG00000286330	0	NA	NA	0	NA	NA	NA	1
ENSG00000286331	0	NA	NA	0	NA	NA	NA	1
ENSG00000286333	0	NA	NA	0	NA	NA	NA	1
ENSG00000286335	0	NA	NA	0	NA	NA	NA	1
ENSG00000286340	0	NA	NA	0	NA	NA	NA	1
ENSG00000286344	0	NA	NA	0	NA	NA	NA	1
ENSG00000286347	0	NA	NA	0	NA	NA	NA	1
ENSG00000286352	0	NA	NA	0	NA	NA	NA	1
ENSG00000286353	0	NA	NA	0	NA	NA	NA	1
ENSG00000286354	0	NA	NA	0	NA	NA	NA	1
ENSG00000286358	0	NA	NA	0	NA	NA	NA	1
ENSG00000286359	0	NA	NA	0	NA	NA	NA	1
ENSG00000286361	0	NA	NA	0	NA	NA	NA	1
ENSG00000286362	0	NA	NA	0	NA	NA	NA	1
ENSG00000286364	0	NA	NA	0	NA	NA	NA	1
ENSG00000286367	0	NA	NA	0	NA	NA	NA	1
ENSG00000286369	0	NA	NA	0	NA	NA	NA	1
ENSG00000286371	0	NA	NA	0	NA	NA	NA	1
ENSG00000286375	0	NA	NA	0	NA	NA	NA	1
ENSG00000286377	0	NA	NA	0	NA	NA	NA	1
ENSG00000286378	0	NA	NA	0	NA	NA	NA	1
ENSG00000286382	0	NA	NA	0	NA	NA	NA	1
ENSG00000286383	0	NA	NA	0	NA	NA	NA	1
ENSG00000286384	0	NA	NA	0	NA	NA	NA	1
ENSG00000286388	0	NA	NA	0	NA	NA	NA	1
ENSG00000286394	0	NA	NA	0	NA	NA	NA	1
ENSG00000286398	0	NA	NA	0	NA	NA	NA	1
ENSG00000286400	0	NA	NA	0	NA	NA	NA	1
ENSG00000286404	0	NA	NA	0	NA	NA	NA	1
ENSG00000286407	0	NA	NA	0	NA	NA	NA	1
ENSG00000286410	0	NA	NA	0	NA	NA	NA	1
ENSG00000286411	0	NA	NA	0	NA	NA	NA	1
ENSG00000286412	0	NA	NA	0	NA	NA	NA	1
ENSG00000286414	0	NA	NA	0	NA	NA	NA	1
ENSG00000286415	0	NA	NA	0	NA	NA	NA	1
ENSG00000286416	0	NA	NA	0	NA	NA	NA	1
ENSG00000286419	0	NA	NA	0	NA	NA	NA	1
ENSG00000286420	0	NA	NA	0	NA	NA	NA	1
ENSG00000286421	0	NA	NA	0	NA	NA	NA	1
ENSG00000286424	0	NA	NA	0	NA	NA	NA	1
ENSG00000286425	0	NA	NA	0	NA	NA	NA	1
ENSG00000286427	0	NA	NA	0	NA	NA	NA	1
ENSG00000286428	0	NA	NA	0	NA	NA	NA	1
ENSG00000286429	0	NA	NA	0	NA	NA	NA	1
ENSG00000286430	0	NA	NA	0	NA	NA	NA	1
ENSG00000286433	0	NA	NA	0	NA	NA	NA	1
ENSG00000286437	0	NA	NA	0	NA	NA	NA	1
ENSG00000286438	0	NA	NA	0	NA	NA	NA	1
ENSG00000286440	0	NA	NA	0	NA	NA	NA	1
ENSG00000286441	0	NA	NA	0	NA	NA	NA	1
ENSG00000286443	0	NA	NA	0	NA	NA	NA	1
ENSG00000286444	0	NA	NA	0	NA	NA	NA	1
ENSG00000286445	0	NA	NA	0	NA	NA	NA	1
ENSG00000286450	0	NA	NA	0	NA	NA	NA	1
ENSG00000286451	0	NA	NA	0	NA	NA	NA	1
ENSG00000286455	0	NA	NA	0	NA	NA	NA	1
ENSG00000286459	0	NA	NA	0	NA	NA	NA	1
ENSG00000286460	0	NA	NA	0	NA	NA	NA	1
ENSG00000286463	0	NA	NA	0	NA	NA	NA	1
ENSG00000286471	0	NA	NA	0	NA	NA	NA	1
ENSG00000286480	0	NA	NA	0	NA	NA	NA	1
ENSG00000286481	0	NA	NA	0	NA	NA	NA	1
ENSG00000286485	0	NA	NA	0	NA	NA	NA	1
ENSG00000286487	0	NA	NA	0	NA	NA	NA	1
ENSG00000286488	0	NA	NA	0	NA	NA	NA	1
ENSG00000286492	0	NA	NA	0	NA	NA	NA	1
ENSG00000286493	0	NA	NA	0	NA	NA	NA	1
ENSG00000286499	0	NA	NA	0	NA	NA	NA	1
ENSG00000286500	0	NA	NA	0	NA	NA	NA	1
ENSG00000286501	0	NA	NA	0	NA	NA	NA	1
ENSG00000286502	0	NA	NA	0	NA	NA	NA	1
ENSG00000286503	0	NA	NA	0	NA	NA	NA	1
ENSG00000286505	0	NA	NA	0	NA	NA	NA	1
ENSG00000286507	0	NA	NA	0	NA	NA	NA	1
ENSG00000286508	0	NA	NA	0	NA	NA	NA	1
ENSG00000286511	0	NA	NA	0	NA	NA	NA	1
ENSG00000286514	0	NA	NA	0	NA	NA	NA	1
ENSG00000286515	0	NA	NA	0	NA	NA	NA	1
ENSG00000286523	0	NA	NA	0	NA	NA	NA	1
ENSG00000286524	0	NA	NA	0	NA	NA	NA	1
ENSG00000286525	0	NA	NA	0	NA	NA	NA	1
ENSG00000286526	0	NA	NA	0	NA	NA	NA	1
ENSG00000286527	0	NA	NA	0	NA	NA	NA	1
ENSG00000286530	0	NA	NA	0	NA	NA	NA	1
ENSG00000286534	0	NA	NA	0	NA	NA	NA	1
ENSG00000286535	0	NA	NA	0	NA	NA	NA	1
ENSG00000286536	0	NA	NA	0	NA	NA	NA	1
ENSG00000286538	0	NA	NA	0	NA	NA	NA	1
ENSG00000286539	0	NA	NA	0	NA	NA	NA	1
ENSG00000286540	0	NA	NA	0	NA	NA	NA	1
ENSG00000286541	0	NA	NA	0	NA	NA	NA	1
ENSG00000286544	0	NA	NA	0	NA	NA	NA	1
ENSG00000286545	0	NA	NA	0	NA	NA	NA	1
ENSG00000286546	0	NA	NA	0	NA	NA	NA	1
ENSG00000286547	0	NA	NA	0	NA	NA	NA	1
ENSG00000286550	0	NA	NA	0	NA	NA	NA	1
ENSG00000286555	0	NA	NA	0	NA	NA	NA	1
ENSG00000286558	0	NA	NA	0	NA	NA	NA	1
ENSG00000286561	0	NA	NA	0	NA	NA	NA	1
ENSG00000286562	0	NA	NA	0	NA	NA	NA	1
ENSG00000286563	0	NA	NA	0	NA	NA	NA	1
ENSG00000286566	0	NA	NA	0	NA	NA	NA	1
ENSG00000286567	0	NA	NA	0	NA	NA	NA	1
ENSG00000286568	0	NA	NA	0	NA	NA	NA	1
ENSG00000286571	0	NA	NA	0	NA	NA	NA	1
ENSG00000286572	0	NA	NA	0	NA	NA	NA	1
ENSG00000286576	0	NA	NA	0	NA	NA	NA	1
ENSG00000286577	0	NA	NA	0	NA	NA	NA	1
ENSG00000286579	0	NA	NA	0	NA	NA	NA	1
ENSG00000286580	0	NA	NA	0	NA	NA	NA	1
ENSG00000286581	0	NA	NA	0	NA	NA	NA	1
ENSG00000286583	0	NA	NA	0	NA	NA	NA	1
ENSG00000286585	0	NA	NA	0	NA	NA	NA	1
ENSG00000286587	0	NA	NA	0	NA	NA	NA	1
ENSG00000286588	0	NA	NA	0	NA	NA	NA	1
ENSG00000286594	0	NA	NA	0	NA	NA	NA	1
ENSG00000286599	0	NA	NA	0	NA	NA	NA	1
ENSG00000286600	0	NA	NA	0	NA	NA	NA	1
ENSG00000286602	0	NA	NA	0	NA	NA	NA	1
ENSG00000286603	0	NA	NA	0	NA	NA	NA	1
ENSG00000286605	0	NA	NA	0	NA	NA	NA	1
ENSG00000286607	0	NA	NA	0	NA	NA	NA	1
ENSG00000286615	0	NA	NA	0	NA	NA	NA	1
ENSG00000286618	0	NA	NA	0	NA	NA	NA	1
ENSG00000286619	0	NA	NA	0	NA	NA	NA	1
ENSG00000286621	0	NA	NA	0	NA	NA	NA	1
ENSG00000286622	0	NA	NA	0	NA	NA	NA	1
ENSG00000286623	0	NA	NA	0	NA	NA	NA	1
ENSG00000286626	0	NA	NA	0	NA	NA	NA	1
ENSG00000286630	0	NA	NA	0	NA	NA	NA	1
ENSG00000286636	0	NA	NA	0	NA	NA	NA	1
ENSG00000286637	0	NA	NA	0	NA	NA	NA	1
ENSG00000286638	0	NA	NA	0	NA	NA	NA	1
ENSG00000286641	0	NA	NA	0	NA	NA	NA	1
ENSG00000286645	0	NA	NA	0	NA	NA	NA	1
ENSG00000286650	0	NA	NA	0	NA	NA	NA	1
ENSG00000286654	0	NA	NA	0	NA	NA	NA	1
ENSG00000286657	0	NA	NA	0	NA	NA	NA	1
ENSG00000286659	0	NA	NA	0	NA	NA	NA	1
ENSG00000286663	0	NA	NA	0	NA	NA	NA	1
ENSG00000286670	0	NA	NA	0	NA	NA	NA	1
ENSG00000286671	0	NA	NA	0	NA	NA	NA	1
ENSG00000286681	0	NA	NA	0	NA	NA	NA	1
ENSG00000286682	0	NA	NA	0	NA	NA	NA	1
ENSG00000286683	0	NA	NA	0	NA	NA	NA	1
ENSG00000286688	0	NA	NA	0	NA	NA	NA	1
ENSG00000286689	0	NA	NA	0	NA	NA	NA	1
ENSG00000286692	0	NA	NA	0	NA	NA	NA	1
ENSG00000286693	0	NA	NA	0	NA	NA	NA	1
ENSG00000286696	0	NA	NA	0	NA	NA	NA	1
ENSG00000286708	0	NA	NA	0	NA	NA	NA	1
ENSG00000286714	0	NA	NA	0	NA	NA	NA	1
ENSG00000286717	0	NA	NA	0	NA	NA	NA	1
ENSG00000286718	0	NA	NA	0	NA	NA	NA	1
ENSG00000286719	0	NA	NA	0	NA	NA	NA	1
ENSG00000286721	0	NA	NA	0	NA	NA	NA	1
ENSG00000286724	0	NA	NA	0	NA	NA	NA	1
ENSG00000286725	0	NA	NA	0	NA	NA	NA	1
ENSG00000286741	0	NA	NA	0	NA	NA	NA	1
ENSG00000286745	0	NA	NA	0	NA	NA	NA	1
ENSG00000286747	0	NA	NA	0	NA	NA	NA	1
ENSG00000286750	0	NA	NA	0	NA	NA	NA	1
ENSG00000286752	0	NA	NA	0	NA	NA	NA	1
ENSG00000286753	0	NA	NA	0	NA	NA	NA	1
ENSG00000286754	0	NA	NA	0	NA	NA	NA	1
ENSG00000286757	0	NA	NA	0	NA	NA	NA	1
ENSG00000286759	0	NA	NA	0	NA	NA	NA	1
ENSG00000286763	0	NA	NA	0	NA	NA	NA	1
ENSG00000286772	0	NA	NA	0	NA	NA	NA	1
ENSG00000286777	0	NA	NA	0	NA	NA	NA	1
ENSG00000286779	0	NA	NA	0	NA	NA	NA	1
ENSG00000286782	0	NA	NA	0	NA	NA	NA	1
ENSG00000286784	0	NA	NA	0	NA	NA	NA	1
ENSG00000286785	0	NA	NA	0	NA	NA	NA	1
ENSG00000286786	0	NA	NA	0	NA	NA	NA	1
ENSG00000286788	0	NA	NA	0	NA	NA	NA	1
ENSG00000286790	0	NA	NA	0	NA	NA	NA	1
ENSG00000286798	0	NA	NA	0	NA	NA	NA	1
ENSG00000286799	0	NA	NA	0	NA	NA	NA	1
ENSG00000286800	0	NA	NA	0	NA	NA	NA	1
ENSG00000286801	0	NA	NA	0	NA	NA	NA	1
ENSG00000286806	0	NA	NA	0	NA	NA	NA	1
ENSG00000286807	0	NA	NA	0	NA	NA	NA	1
ENSG00000286808	0	NA	NA	0	NA	NA	NA	1
ENSG00000286811	0	NA	NA	0	NA	NA	NA	1
ENSG00000286812	0	NA	NA	0	NA	NA	NA	1
ENSG00000286813	0	NA	NA	0	NA	NA	NA	1
ENSG00000286817	0	NA	NA	0	NA	NA	NA	1
ENSG00000286818	0	NA	NA	0	NA	NA	NA	1
ENSG00000286821	0	NA	NA	0	NA	NA	NA	1
ENSG00000286824	0	NA	NA	0	NA	NA	NA	1
ENSG00000286825	0	NA	NA	0	NA	NA	NA	1
ENSG00000286827	0	NA	NA	0	NA	NA	NA	1
ENSG00000286828	0	NA	NA	0	NA	NA	NA	1
ENSG00000286829	0	NA	NA	0	NA	NA	NA	1
ENSG00000286835	0	NA	NA	0	NA	NA	NA	1
ENSG00000286837	0	NA	NA	0	NA	NA	NA	1
ENSG00000286840	0	NA	NA	0	NA	NA	NA	1
ENSG00000286841	0	NA	NA	0	NA	NA	NA	1
ENSG00000286854	0	NA	NA	0	NA	NA	NA	1
ENSG00000286856	0	NA	NA	0	NA	NA	NA	1
ENSG00000286861	0	NA	NA	0	NA	NA	NA	1
ENSG00000286862	0	NA	NA	0	NA	NA	NA	1
ENSG00000286864	0	NA	NA	0	NA	NA	NA	1
ENSG00000286867	0	NA	NA	0	NA	NA	NA	1
ENSG00000286870	0	NA	NA	0	NA	NA	NA	1
ENSG00000286872	0	NA	NA	0	NA	NA	NA	1
ENSG00000286874	0	NA	NA	0	NA	NA	NA	1
ENSG00000286877	0	NA	NA	0	NA	NA	NA	1
ENSG00000286878	0	NA	NA	0	NA	NA	NA	1
ENSG00000286879	0	NA	NA	0	NA	NA	NA	1
ENSG00000286882	0	NA	NA	0	NA	NA	NA	1
ENSG00000286883	0	NA	NA	0	NA	NA	NA	1
ENSG00000286885	0	NA	NA	0	NA	NA	NA	1
ENSG00000286889	0	NA	NA	0	NA	NA	NA	1
ENSG00000286890	0	NA	NA	0	NA	NA	NA	1
ENSG00000286895	0	NA	NA	0	NA	NA	NA	1
ENSG00000286896	0	NA	NA	0	NA	NA	NA	1
ENSG00000286897	0	NA	NA	0	NA	NA	NA	1
ENSG00000286898	0	NA	NA	0	NA	NA	NA	1
ENSG00000286900	0	NA	NA	0	NA	NA	NA	1
ENSG00000286904	0	NA	NA	0	NA	NA	NA	1
ENSG00000286913	0	NA	NA	0	NA	NA	NA	1
ENSG00000286918	0	NA	NA	0	NA	NA	NA	1
ENSG00000286919	0	NA	NA	0	NA	NA	NA	1
ENSG00000286934	0	NA	NA	0	NA	NA	NA	1
ENSG00000286935	0	NA	NA	0	NA	NA	NA	1
ENSG00000286939	0	NA	NA	0	NA	NA	NA	1
ENSG00000286943	0	NA	NA	0	NA	NA	NA	1
ENSG00000286944	0	NA	NA	0	NA	NA	NA	1
ENSG00000286946	0	NA	NA	0	NA	NA	NA	1
ENSG00000286947	0	NA	NA	0	NA	NA	NA	1
ENSG00000286952	0	NA	NA	0	NA	NA	NA	1
ENSG00000286953	0	NA	NA	0	NA	NA	NA	1
ENSG00000286955	0	NA	NA	0	NA	NA	NA	1
ENSG00000286956	0	NA	NA	0	NA	NA	NA	1
ENSG00000286959	0	NA	NA	0	NA	NA	NA	1
ENSG00000286962	0	NA	NA	0	NA	NA	NA	1
ENSG00000286963	0	NA	NA	0	NA	NA	NA	1
ENSG00000286967	0	NA	NA	0	NA	NA	NA	1
ENSG00000286970	0	NA	NA	0	NA	NA	NA	1
ENSG00000286972	0	NA	NA	0	NA	NA	NA	1
ENSG00000286974	0	NA	NA	0	NA	NA	NA	1
ENSG00000286976	0	NA	NA	0	NA	NA	NA	1
ENSG00000286979	0	NA	NA	0	NA	NA	NA	1
ENSG00000286980	0	NA	NA	0	NA	NA	NA	1
ENSG00000286981	0	NA	NA	0	NA	NA	NA	1
ENSG00000286989	0	NA	NA	0	NA	NA	NA	1
ENSG00000286990	0	NA	NA	0	NA	NA	NA	1
ENSG00000286993	0	NA	NA	0	NA	NA	NA	1
ENSG00000286997	0	NA	NA	0	NA	NA	NA	1
ENSG00000286998	0	NA	NA	0	NA	NA	NA	1
ENSG00000286999	0	NA	NA	0	NA	NA	NA	1
ENSG00000287001	0	NA	NA	0	NA	NA	NA	1
ENSG00000287003	0	NA	NA	0	NA	NA	NA	1
ENSG00000287007	0	NA	NA	0	NA	NA	NA	1
ENSG00000287009	0	NA	NA	0	NA	NA	NA	1
ENSG00000287015	0	NA	NA	0	NA	NA	NA	1
ENSG00000287017	0	NA	NA	0	NA	NA	NA	1
ENSG00000287022	0	NA	NA	0	NA	NA	NA	1
ENSG00000287024	0	NA	NA	0	NA	NA	NA	1
ENSG00000287027	0	NA	NA	0	NA	NA	NA	1
ENSG00000287028	0	NA	NA	0	NA	NA	NA	1
ENSG00000287029	0	NA	NA	0	NA	NA	NA	1
ENSG00000287031	0	NA	NA	0	NA	NA	NA	1
ENSG00000287032	0	NA	NA	0	NA	NA	NA	1
ENSG00000287033	0	NA	NA	0	NA	NA	NA	1
ENSG00000287035	0	NA	NA	0	NA	NA	NA	1
ENSG00000287037	0	NA	NA	0	NA	NA	NA	1
ENSG00000287040	0	NA	NA	0	NA	NA	NA	1
ENSG00000287041	0	NA	NA	0	NA	NA	NA	1
ENSG00000287042	0	NA	NA	0	NA	NA	NA	1
ENSG00000287043	0	NA	NA	0	NA	NA	NA	1
ENSG00000287044	0	NA	NA	0	NA	NA	NA	1
ENSG00000287045	0	NA	NA	0	NA	NA	NA	1
ENSG00000287048	0	NA	NA	0	NA	NA	NA	1
ENSG00000287051	0	NA	NA	0	NA	NA	NA	1
ENSG00000287052	0	NA	NA	0	NA	NA	NA	1
ENSG00000287059	0	NA	NA	0	NA	NA	NA	1
ENSG00000287060	0	NA	NA	0	NA	NA	NA	1
ENSG00000287061	0	NA	NA	0	NA	NA	NA	1
ENSG00000287065	0	NA	NA	0	NA	NA	NA	1
ENSG00000287066	0	NA	NA	0	NA	NA	NA	1
ENSG00000287069	0	NA	NA	0	NA	NA	NA	1
ENSG00000287070	0	NA	NA	0	NA	NA	NA	1
ENSG00000287072	0	NA	NA	0	NA	NA	NA	1
ENSG00000287078	0	NA	NA	0	NA	NA	NA	1
ENSG00000287079	0	NA	NA	0	NA	NA	NA	1
ENSG00000287081	0	NA	NA	0	NA	NA	NA	1
ENSG00000287086	0	NA	NA	0	NA	NA	NA	1
ENSG00000287089	0	NA	NA	0	NA	NA	NA	1
ENSG00000287091	0	NA	NA	0	NA	NA	NA	1
ENSG00000287092	0	NA	NA	0	NA	NA	NA	1
ENSG00000287093	0	NA	NA	0	NA	NA	NA	1
ENSG00000287095	0	NA	NA	0	NA	NA	NA	1
ENSG00000287096	0	NA	NA	0	NA	NA	NA	1
ENSG00000287098	0	NA	NA	0	NA	NA	NA	1
ENSG00000287100	0	NA	NA	0	NA	NA	NA	1
ENSG00000287104	0	NA	NA	0	NA	NA	NA	1
ENSG00000287108	0	NA	NA	0	NA	NA	NA	1
ENSG00000287109	0	NA	NA	0	NA	NA	NA	1
ENSG00000287113	0	NA	NA	0	NA	NA	NA	1
ENSG00000287123	0	NA	NA	0	NA	NA	NA	1
ENSG00000287124	0	NA	NA	0	NA	NA	NA	1
ENSG00000287127	0	NA	NA	0	NA	NA	NA	1
ENSG00000287132	0	NA	NA	0	NA	NA	NA	1
ENSG00000287133	0	NA	NA	0	NA	NA	NA	1
ENSG00000287137	0	NA	NA	0	NA	NA	NA	1
ENSG00000287139	0	NA	NA	0	NA	NA	NA	1
ENSG00000287141	0	NA	NA	0	NA	NA	NA	1
ENSG00000287142	0	NA	NA	0	NA	NA	NA	1
ENSG00000287143	0	NA	NA	0	NA	NA	NA	1
ENSG00000287144	0	NA	NA	0	NA	NA	NA	1
ENSG00000287145	0	NA	NA	0	NA	NA	NA	1
ENSG00000287150	0	NA	NA	0	NA	NA	NA	1
ENSG00000287156	0	NA	NA	0	NA	NA	NA	1
ENSG00000287157	0	NA	NA	0	NA	NA	NA	1
ENSG00000287158	0	NA	NA	0	NA	NA	NA	1
ENSG00000287166	0	NA	NA	0	NA	NA	NA	1
ENSG00000287169	0	NA	NA	0	NA	NA	NA	1
ENSG00000287170	0	NA	NA	0	NA	NA	NA	1
ENSG00000287173	0	NA	NA	0	NA	NA	NA	1
ENSG00000287178	0	NA	NA	0	NA	NA	NA	1
ENSG00000287180	0	NA	NA	0	NA	NA	NA	1
ENSG00000287183	0	NA	NA	0	NA	NA	NA	1
ENSG00000287184	0	NA	NA	0	NA	NA	NA	1
ENSG00000287187	0	NA	NA	0	NA	NA	NA	1
ENSG00000287188	0	NA	NA	0	NA	NA	NA	1
ENSG00000287189	0	NA	NA	0	NA	NA	NA	1
ENSG00000287191	0	NA	NA	0	NA	NA	NA	1
ENSG00000287192	0	NA	NA	0	NA	NA	NA	1
ENSG00000287196	0	NA	NA	0	NA	NA	NA	1
ENSG00000287200	0	NA	NA	0	NA	NA	NA	1
ENSG00000287201	0	NA	NA	0	NA	NA	NA	1
ENSG00000287202	0	NA	NA	0	NA	NA	NA	1
ENSG00000287203	0	NA	NA	0	NA	NA	NA	1
ENSG00000287207	0	NA	NA	0	NA	NA	NA	1
ENSG00000287208	0	NA	NA	0	NA	NA	NA	1
ENSG00000287210	0	NA	NA	0	NA	NA	NA	1
ENSG00000287212	0	NA	NA	0	NA	NA	NA	1
ENSG00000287213	0	NA	NA	0	NA	NA	NA	1
ENSG00000287215	0	NA	NA	0	NA	NA	NA	1
ENSG00000287216	0	NA	NA	0	NA	NA	NA	1
ENSG00000287218	0	NA	NA	0	NA	NA	NA	1
ENSG00000287219	0	NA	NA	0	NA	NA	NA	1
ENSG00000287222	0	NA	NA	0	NA	NA	NA	1
