lncRNAid_Homo_sapiens	isTable_1_Mus_musculus	orthology_type_synteny_Mus_musculus	lncRNA_synteny_id_Mus_musculus	isTable_2_Mus_musculus	orthology_type_configuration_Mus_musculus	configuration_type_configuration_Mus_musculus	lncRNA_configuration_id_Mus_musculus	isTable_3_Mus_musculus
ENSG00000286017	0	NA	NA	0	NA	NA	NA	1
ENSG00000286020	0	NA	NA	0	NA	NA	NA	1
ENSG00000286028	0	NA	NA	0	NA	NA	NA	1
ENSG00000286031	0	NA	NA	0	NA	NA	NA	1
ENSG00000286035	0	NA	NA	0	NA	NA	NA	1
ENSG00000286037	0	NA	NA	0	NA	NA	NA	1
ENSG00000286046	0	NA	NA	0	NA	NA	NA	1
ENSG00000286048	0	NA	NA	0	NA	NA	NA	1
ENSG00000286052	0	NA	NA	0	NA	NA	NA	1
ENSG00000286062	0	NA	NA	0	NA	NA	NA	1
ENSG00000286068	0	NA	NA	0	NA	NA	NA	1
ENSG00000286074	0	NA	NA	0	NA	NA	NA	1
ENSG00000286077	0	NA	NA	0	NA	NA	NA	1
ENSG00000286083	0	NA	NA	0	NA	NA	NA	1
ENSG00000286085	0	NA	NA	0	NA	NA	NA	1
ENSG00000286086	0	NA	NA	0	NA	NA	NA	1
ENSG00000286093	0	NA	NA	0	NA	NA	NA	1
ENSG00000286100	0	NA	NA	0	NA	NA	NA	1
ENSG00000286116	0	NA	NA	0	NA	NA	NA	1
ENSG00000286122	0	NA	NA	0	NA	NA	NA	1
ENSG00000286134	0	NA	NA	0	NA	NA	NA	1
ENSG00000286138	0	NA	NA	0	NA	NA	NA	1
ENSG00000286142	0	NA	NA	0	NA	NA	NA	1
ENSG00000286144	0	NA	NA	0	NA	NA	NA	1
ENSG00000286145	0	NA	NA	0	NA	NA	NA	1
ENSG00000286152	0	NA	NA	0	NA	NA	NA	1
ENSG00000286154	0	NA	NA	0	NA	NA	NA	1
ENSG00000286161	0	NA	NA	0	NA	NA	NA	1
ENSG00000286171	0	NA	NA	0	NA	NA	NA	1
ENSG00000286174	0	NA	NA	0	NA	NA	NA	1
ENSG00000286176	0	NA	NA	0	NA	NA	NA	1
ENSG00000286180	0	NA	NA	0	NA	NA	NA	1
ENSG00000286181	0	NA	NA	0	NA	NA	NA	1
ENSG00000286193	0	NA	NA	0	NA	NA	NA	1
ENSG00000286194	0	NA	NA	0	NA	NA	NA	1
ENSG00000286195	0	NA	NA	0	NA	NA	NA	1
ENSG00000286205	0	NA	NA	0	NA	NA	NA	1
ENSG00000286207	0	NA	NA	0	NA	NA	NA	1
ENSG00000286210	0	NA	NA	0	NA	NA	NA	1
ENSG00000286212	0	NA	NA	0	NA	NA	NA	1
ENSG00000286227	0	NA	NA	0	NA	NA	NA	1
ENSG00000286240	0	NA	NA	0	NA	NA	NA	1
ENSG00000286248	0	NA	NA	0	NA	NA	NA	1
ENSG00000286250	0	NA	NA	0	NA	NA	NA	1
ENSG00000286258	0	NA	NA	0	NA	NA	NA	1
ENSG00000286260	0	NA	NA	0	NA	NA	NA	1
ENSG00000286273	0	NA	NA	0	NA	NA	NA	1
ENSG00000286276	0	NA	NA	0	NA	NA	NA	1
ENSG00000286279	0	NA	NA	0	NA	NA	NA	1
ENSG00000286286	0	NA	NA	0	NA	NA	NA	1
ENSG00000286289	0	NA	NA	0	NA	NA	NA	1
ENSG00000286302	0	NA	NA	0	NA	NA	NA	1
ENSG00000286303	0	NA	NA	0	NA	NA	NA	1
ENSG00000286305	0	NA	NA	0	NA	NA	NA	1
ENSG00000286312	0	NA	NA	0	NA	NA	NA	1
ENSG00000286313	0	NA	NA	0	NA	NA	NA	1
ENSG00000286314	0	NA	NA	0	NA	NA	NA	1
ENSG00000286319	0	NA	NA	0	NA	NA	NA	1
ENSG00000286322	0	NA	NA	0	NA	NA	NA	1
ENSG00000286324	0	NA	NA	0	NA	NA	NA	1
ENSG00000286325	0	NA	NA	0	NA	NA	NA	1
ENSG00000286330	0	NA	NA	0	NA	NA	NA	1
ENSG00000286331	0	NA	NA	0	NA	NA	NA	1
ENSG00000286332	0	NA	NA	0	NA	NA	NA	1
ENSG00000286338	0	NA	NA	0	NA	NA	NA	1
ENSG00000286349	0	NA	NA	0	NA	NA	NA	1
ENSG00000286351	0	NA	NA	0	NA	NA	NA	1
ENSG00000286352	0	NA	NA	0	NA	NA	NA	1
ENSG00000286356	0	NA	NA	0	NA	NA	NA	1
ENSG00000286362	0	NA	NA	0	NA	NA	NA	1
ENSG00000286364	0	NA	NA	0	NA	NA	NA	1
ENSG00000286365	0	NA	NA	0	NA	NA	NA	1
ENSG00000286375	0	NA	NA	0	NA	NA	NA	1
ENSG00000286378	0	NA	NA	0	NA	NA	NA	1
ENSG00000286379	0	NA	NA	0	NA	NA	NA	1
ENSG00000286382	0	NA	NA	0	NA	NA	NA	1
ENSG00000286383	0	NA	NA	0	NA	NA	NA	1
ENSG00000286384	0	NA	NA	0	NA	NA	NA	1
ENSG00000286388	0	NA	NA	0	NA	NA	NA	1
ENSG00000286399	0	NA	NA	0	NA	NA	NA	1
ENSG00000286403	0	NA	NA	0	NA	NA	NA	1
ENSG00000286404	0	NA	NA	0	NA	NA	NA	1
ENSG00000286407	0	NA	NA	0	NA	NA	NA	1
ENSG00000286409	0	NA	NA	0	NA	NA	NA	1
ENSG00000286411	0	NA	NA	0	NA	NA	NA	1
ENSG00000286413	0	NA	NA	0	NA	NA	NA	1
ENSG00000286417	0	NA	NA	0	NA	NA	NA	1
ENSG00000286425	0	NA	NA	0	NA	NA	NA	1
ENSG00000286429	0	NA	NA	0	NA	NA	NA	1
ENSG00000286430	0	NA	NA	0	NA	NA	NA	1
ENSG00000286433	0	NA	NA	0	NA	NA	NA	1
ENSG00000286437	0	NA	NA	0	NA	NA	NA	1
ENSG00000286438	0	NA	NA	0	NA	NA	NA	1
ENSG00000286440	0	NA	NA	0	NA	NA	NA	1
ENSG00000286450	0	NA	NA	0	NA	NA	NA	1
ENSG00000286460	0	NA	NA	0	NA	NA	NA	1
ENSG00000286463	0	NA	NA	0	NA	NA	NA	1
ENSG00000286480	0	NA	NA	0	NA	NA	NA	1
ENSG00000286487	0	NA	NA	0	NA	NA	NA	1
ENSG00000286490	0	NA	NA	0	NA	NA	NA	1
ENSG00000286500	0	NA	NA	0	NA	NA	NA	1
ENSG00000286503	0	NA	NA	0	NA	NA	NA	1
ENSG00000286505	0	NA	NA	0	NA	NA	NA	1
ENSG00000286523	0	NA	NA	0	NA	NA	NA	1
ENSG00000286524	0	NA	NA	0	NA	NA	NA	1
ENSG00000286526	0	NA	NA	0	NA	NA	NA	1
ENSG00000286530	0	NA	NA	0	NA	NA	NA	1
ENSG00000286545	0	NA	NA	0	NA	NA	NA	1
ENSG00000286547	0	NA	NA	0	NA	NA	NA	1
ENSG00000286556	0	NA	NA	0	NA	NA	NA	1
ENSG00000286561	0	NA	NA	0	NA	NA	NA	1
ENSG00000286562	0	NA	NA	0	NA	NA	NA	1
ENSG00000286567	0	NA	NA	0	NA	NA	NA	1
ENSG00000286569	0	NA	NA	0	NA	NA	NA	1
ENSG00000286572	0	NA	NA	0	NA	NA	NA	1
ENSG00000286575	0	NA	NA	0	NA	NA	NA	1
ENSG00000286576	0	NA	NA	0	NA	NA	NA	1
ENSG00000286579	0	NA	NA	0	NA	NA	NA	1
ENSG00000286581	0	NA	NA	0	NA	NA	NA	1
ENSG00000286584	0	NA	NA	0	NA	NA	NA	1
ENSG00000286587	0	NA	NA	0	NA	NA	NA	1
ENSG00000286588	0	NA	NA	0	NA	NA	NA	1
ENSG00000286589	0	NA	NA	0	NA	NA	NA	1
ENSG00000286595	0	NA	NA	0	NA	NA	NA	1
ENSG00000286599	0	NA	NA	0	NA	NA	NA	1
ENSG00000286600	0	NA	NA	0	NA	NA	NA	1
ENSG00000286602	0	NA	NA	0	NA	NA	NA	1
ENSG00000286606	0	NA	NA	0	NA	NA	NA	1
ENSG00000286607	0	NA	NA	0	NA	NA	NA	1
ENSG00000286615	0	NA	NA	0	NA	NA	NA	1
ENSG00000286616	0	NA	NA	0	NA	NA	NA	1
ENSG00000286618	0	NA	NA	0	NA	NA	NA	1
ENSG00000286619	0	NA	NA	0	NA	NA	NA	1
ENSG00000286621	0	NA	NA	0	NA	NA	NA	1
ENSG00000286622	0	NA	NA	0	NA	NA	NA	1
ENSG00000286630	0	NA	NA	0	NA	NA	NA	1
ENSG00000286631	0	NA	NA	0	NA	NA	NA	1
ENSG00000286634	0	NA	NA	0	NA	NA	NA	1
ENSG00000286636	0	NA	NA	0	NA	NA	NA	1
ENSG00000286648	0	NA	NA	0	NA	NA	NA	1
ENSG00000286650	0	NA	NA	0	NA	NA	NA	1
ENSG00000286654	0	NA	NA	0	NA	NA	NA	1
ENSG00000286657	0	NA	NA	0	NA	NA	NA	1
ENSG00000286658	0	NA	NA	0	NA	NA	NA	1
ENSG00000286659	0	NA	NA	0	NA	NA	NA	1
ENSG00000286663	0	NA	NA	0	NA	NA	NA	1
ENSG00000286664	0	NA	NA	0	NA	NA	NA	1
ENSG00000286669	0	NA	NA	0	NA	NA	NA	1
ENSG00000286671	0	NA	NA	0	NA	NA	NA	1
ENSG00000286674	0	NA	NA	0	NA	NA	NA	1
ENSG00000286677	0	NA	NA	0	NA	NA	NA	1
ENSG00000286681	0	NA	NA	0	NA	NA	NA	1
ENSG00000286683	0	NA	NA	0	NA	NA	NA	1
ENSG00000286688	0	NA	NA	0	NA	NA	NA	1
ENSG00000286692	0	NA	NA	0	NA	NA	NA	1
ENSG00000286693	0	NA	NA	0	NA	NA	NA	1
ENSG00000286695	0	NA	NA	0	NA	NA	NA	1
ENSG00000286696	0	NA	NA	0	NA	NA	NA	1
ENSG00000286700	0	NA	NA	0	NA	NA	NA	1
ENSG00000286701	0	NA	NA	0	NA	NA	NA	1
ENSG00000286707	0	NA	NA	0	NA	NA	NA	1
ENSG00000286710	0	NA	NA	0	NA	NA	NA	1
ENSG00000286714	0	NA	NA	0	NA	NA	NA	1
ENSG00000286718	0	NA	NA	0	NA	NA	NA	1
ENSG00000286719	0	NA	NA	0	NA	NA	NA	1
ENSG00000286721	0	NA	NA	0	NA	NA	NA	1
ENSG00000286734	0	NA	NA	0	NA	NA	NA	1
ENSG00000286738	0	NA	NA	0	NA	NA	NA	1
ENSG00000286741	0	NA	NA	0	NA	NA	NA	1
ENSG00000286743	0	NA	NA	0	NA	NA	NA	1
ENSG00000286745	0	NA	NA	0	NA	NA	NA	1
ENSG00000286750	0	NA	NA	0	NA	NA	NA	1
ENSG00000286754	0	NA	NA	0	NA	NA	NA	1
ENSG00000286760	0	NA	NA	0	NA	NA	NA	1
ENSG00000286764	0	NA	NA	0	NA	NA	NA	1
ENSG00000286772	0	NA	NA	0	NA	NA	NA	1
ENSG00000286773	0	NA	NA	0	NA	NA	NA	1
ENSG00000286777	0	NA	NA	0	NA	NA	NA	1
ENSG00000286779	0	NA	NA	0	NA	NA	NA	1
ENSG00000286784	0	NA	NA	0	NA	NA	NA	1
ENSG00000286785	0	NA	NA	0	NA	NA	NA	1
ENSG00000286788	0	NA	NA	0	NA	NA	NA	1
ENSG00000286790	0	NA	NA	0	NA	NA	NA	1
ENSG00000286801	0	NA	NA	0	NA	NA	NA	1
ENSG00000286803	0	NA	NA	0	NA	NA	NA	1
ENSG00000286804	0	NA	NA	0	NA	NA	NA	1
ENSG00000286807	0	NA	NA	0	NA	NA	NA	1
ENSG00000286808	0	NA	NA	0	NA	NA	NA	1
ENSG00000286817	0	NA	NA	0	NA	NA	NA	1
ENSG00000286818	0	NA	NA	0	NA	NA	NA	1
ENSG00000286822	0	NA	NA	0	NA	NA	NA	1
ENSG00000286823	0	NA	NA	0	NA	NA	NA	1
ENSG00000286824	0	NA	NA	0	NA	NA	NA	1
ENSG00000286825	0	NA	NA	0	NA	NA	NA	1
ENSG00000286827	0	NA	NA	0	NA	NA	NA	1
ENSG00000286832	0	NA	NA	0	NA	NA	NA	1
ENSG00000286835	0	NA	NA	0	NA	NA	NA	1
ENSG00000286836	0	NA	NA	0	NA	NA	NA	1
ENSG00000286837	0	NA	NA	0	NA	NA	NA	1
ENSG00000286839	0	NA	NA	0	NA	NA	NA	1
ENSG00000286848	0	NA	NA	0	NA	NA	NA	1
ENSG00000286864	0	NA	NA	0	NA	NA	NA	1
ENSG00000286865	0	NA	NA	0	NA	NA	NA	1
ENSG00000286867	0	NA	NA	0	NA	NA	NA	1
ENSG00000286869	0	NA	NA	0	NA	NA	NA	1
ENSG00000286879	0	NA	NA	0	NA	NA	NA	1
ENSG00000286880	0	NA	NA	0	NA	NA	NA	1
ENSG00000286882	0	NA	NA	0	NA	NA	NA	1
ENSG00000286886	0	NA	NA	0	NA	NA	NA	1
ENSG00000286889	0	NA	NA	0	NA	NA	NA	1
ENSG00000286890	0	NA	NA	0	NA	NA	NA	1
ENSG00000286891	0	NA	NA	0	NA	NA	NA	1
ENSG00000286892	0	NA	NA	0	NA	NA	NA	1
ENSG00000286895	0	NA	NA	0	NA	NA	NA	1
ENSG00000286897	0	NA	NA	0	NA	NA	NA	1
ENSG00000286898	0	NA	NA	0	NA	NA	NA	1
ENSG00000286899	0	NA	NA	0	NA	NA	NA	1
ENSG00000286900	0	NA	NA	0	NA	NA	NA	1
ENSG00000286901	0	NA	NA	0	NA	NA	NA	1
ENSG00000286902	0	NA	NA	0	NA	NA	NA	1
ENSG00000286913	0	NA	NA	0	NA	NA	NA	1
ENSG00000286918	0	NA	NA	0	NA	NA	NA	1
ENSG00000286924	0	NA	NA	0	NA	NA	NA	1
ENSG00000286935	0	NA	NA	0	NA	NA	NA	1
ENSG00000286936	0	NA	NA	0	NA	NA	NA	1
ENSG00000286942	0	NA	NA	0	NA	NA	NA	1
ENSG00000286944	0	NA	NA	0	NA	NA	NA	1
ENSG00000286952	0	NA	NA	0	NA	NA	NA	1
ENSG00000286953	0	NA	NA	0	NA	NA	NA	1
ENSG00000286955	0	NA	NA	0	NA	NA	NA	1
ENSG00000286959	0	NA	NA	0	NA	NA	NA	1
ENSG00000286962	0	NA	NA	0	NA	NA	NA	1
ENSG00000286963	0	NA	NA	0	NA	NA	NA	1
ENSG00000286974	0	NA	NA	0	NA	NA	NA	1
ENSG00000286976	0	NA	NA	0	NA	NA	NA	1
ENSG00000286980	0	NA	NA	0	NA	NA	NA	1
ENSG00000286985	0	NA	NA	0	NA	NA	NA	1
ENSG00000286989	0	NA	NA	0	NA	NA	NA	1
ENSG00000286993	0	NA	NA	0	NA	NA	NA	1
ENSG00000286999	0	NA	NA	0	NA	NA	NA	1
ENSG00000287001	0	NA	NA	0	NA	NA	NA	1
ENSG00000287003	0	NA	NA	0	NA	NA	NA	1
ENSG00000287007	0	NA	NA	0	NA	NA	NA	1
ENSG00000287017	0	NA	NA	0	NA	NA	NA	1
ENSG00000287020	0	NA	NA	0	NA	NA	NA	1
ENSG00000287022	0	NA	NA	0	NA	NA	NA	1
ENSG00000287024	0	NA	NA	0	NA	NA	NA	1
ENSG00000287030	0	NA	NA	0	NA	NA	NA	1
ENSG00000287032	0	NA	NA	0	NA	NA	NA	1
ENSG00000287035	0	NA	NA	0	NA	NA	NA	1
ENSG00000287044	0	NA	NA	0	NA	NA	NA	1
ENSG00000287045	0	NA	NA	0	NA	NA	NA	1
ENSG00000287048	0	NA	NA	0	NA	NA	NA	1
ENSG00000287049	0	NA	NA	0	NA	NA	NA	1
ENSG00000287050	0	NA	NA	0	NA	NA	NA	1
ENSG00000287051	0	NA	NA	0	NA	NA	NA	1
ENSG00000287055	0	NA	NA	0	NA	NA	NA	1
ENSG00000287069	0	NA	NA	0	NA	NA	NA	1
ENSG00000287070	0	NA	NA	0	NA	NA	NA	1
ENSG00000287075	0	NA	NA	0	NA	NA	NA	1
ENSG00000287079	0	NA	NA	0	NA	NA	NA	1
ENSG00000287088	0	NA	NA	0	NA	NA	NA	1
ENSG00000287089	0	NA	NA	0	NA	NA	NA	1
ENSG00000287091	0	NA	NA	0	NA	NA	NA	1
ENSG00000287093	0	NA	NA	0	NA	NA	NA	1
ENSG00000287095	0	NA	NA	0	NA	NA	NA	1
ENSG00000287098	0	NA	NA	0	NA	NA	NA	1
ENSG00000287104	0	NA	NA	0	NA	NA	NA	1
ENSG00000287108	0	NA	NA	0	NA	NA	NA	1
ENSG00000287109	0	NA	NA	0	NA	NA	NA	1
ENSG00000287113	0	NA	NA	0	NA	NA	NA	1
ENSG00000287127	0	NA	NA	0	NA	NA	NA	1
ENSG00000287134	0	NA	NA	0	NA	NA	NA	1
ENSG00000287141	0	NA	NA	0	NA	NA	NA	1
ENSG00000287144	0	NA	NA	0	NA	NA	NA	1
ENSG00000287148	0	NA	NA	0	NA	NA	NA	1
ENSG00000287158	0	NA	NA	0	NA	NA	NA	1
ENSG00000287160	0	NA	NA	0	NA	NA	NA	1
ENSG00000287166	0	NA	NA	0	NA	NA	NA	1
ENSG00000287170	0	NA	NA	0	NA	NA	NA	1
ENSG00000287173	0	NA	NA	0	NA	NA	NA	1
ENSG00000287180	0	NA	NA	0	NA	NA	NA	1
ENSG00000287183	0	NA	NA	0	NA	NA	NA	1
ENSG00000287185	0	NA	NA	0	NA	NA	NA	1
ENSG00000287187	0	NA	NA	0	NA	NA	NA	1
ENSG00000287188	0	NA	NA	0	NA	NA	NA	1
ENSG00000287189	0	NA	NA	0	NA	NA	NA	1
ENSG00000287191	0	NA	NA	0	NA	NA	NA	1
ENSG00000287196	0	NA	NA	0	NA	NA	NA	1
ENSG00000287198	0	NA	NA	0	NA	NA	NA	1
ENSG00000287202	0	NA	NA	0	NA	NA	NA	1
ENSG00000287203	0	NA	NA	0	NA	NA	NA	1
ENSG00000287205	0	NA	NA	0	NA	NA	NA	1
ENSG00000287209	0	NA	NA	0	NA	NA	NA	1
ENSG00000287212	0	NA	NA	0	NA	NA	NA	1
ENSG00000287213	0	NA	NA	0	NA	NA	NA	1
ENSG00000287214	0	NA	NA	0	NA	NA	NA	1
ENSG00000287216	0	NA	NA	0	NA	NA	NA	1
ENSG00000287219	0	NA	NA	0	NA	NA	NA	1
ENSG00000287223	0	NA	NA	0	NA	NA	NA	1
ENSG00000287227	0	NA	NA	0	NA	NA	NA	1
ENSG00000287230	0	NA	NA	0	NA	NA	NA	1
ENSG00000287233	0	NA	NA	0	NA	NA	NA	1
ENSG00000287234	0	NA	NA	0	NA	NA	NA	1
ENSG00000287236	0	NA	NA	0	NA	NA	NA	1
ENSG00000287237	0	NA	NA	0	NA	NA	NA	1
ENSG00000287240	0	NA	NA	0	NA	NA	NA	1
ENSG00000287258	0	NA	NA	0	NA	NA	NA	1
ENSG00000287269	0	NA	NA	0	NA	NA	NA	1
ENSG00000287274	0	NA	NA	0	NA	NA	NA	1
ENSG00000287283	0	NA	NA	0	NA	NA	NA	1
ENSG00000287298	0	NA	NA	0	NA	NA	NA	1
ENSG00000287300	0	NA	NA	0	NA	NA	NA	1
ENSG00000287302	0	NA	NA	0	NA	NA	NA	1
ENSG00000287303	0	NA	NA	0	NA	NA	NA	1
ENSG00000287313	0	NA	NA	0	NA	NA	NA	1
ENSG00000287314	0	NA	NA	0	NA	NA	NA	1
ENSG00000287316	0	NA	NA	0	NA	NA	NA	1
ENSG00000287318	0	NA	NA	0	NA	NA	NA	1
ENSG00000287319	0	NA	NA	0	NA	NA	NA	1
ENSG00000287320	0	NA	NA	0	NA	NA	NA	1
ENSG00000287322	0	NA	NA	0	NA	NA	NA	1
ENSG00000287325	0	NA	NA	0	NA	NA	NA	1
ENSG00000287326	0	NA	NA	0	NA	NA	NA	1
ENSG00000287330	0	NA	NA	0	NA	NA	NA	1
ENSG00000287332	0	NA	NA	0	NA	NA	NA	1
ENSG00000287334	0	NA	NA	0	NA	NA	NA	1
ENSG00000287338	0	NA	NA	0	NA	NA	NA	1
ENSG00000287340	0	NA	NA	0	NA	NA	NA	1
ENSG00000287347	0	NA	NA	0	NA	NA	NA	1
ENSG00000287348	0	NA	NA	0	NA	NA	NA	1
ENSG00000287349	0	NA	NA	0	NA	NA	NA	1
ENSG00000287355	0	NA	NA	0	NA	NA	NA	1
ENSG00000287356	0	NA	NA	0	NA	NA	NA	1
ENSG00000287359	0	NA	NA	0	NA	NA	NA	1
ENSG00000287366	0	NA	NA	0	NA	NA	NA	1
ENSG00000287367	0	NA	NA	0	NA	NA	NA	1
ENSG00000287368	0	NA	NA	0	NA	NA	NA	1
ENSG00000287375	0	NA	NA	0	NA	NA	NA	1
ENSG00000287378	0	NA	NA	0	NA	NA	NA	1
ENSG00000287380	0	NA	NA	0	NA	NA	NA	1
ENSG00000287382	0	NA	NA	0	NA	NA	NA	1
ENSG00000287383	0	NA	NA	0	NA	NA	NA	1
ENSG00000287400	0	NA	NA	0	NA	NA	NA	1
ENSG00000287401	0	NA	NA	0	NA	NA	NA	1
ENSG00000287410	0	NA	NA	0	NA	NA	NA	1
ENSG00000287412	0	NA	NA	0	NA	NA	NA	1
ENSG00000287416	0	NA	NA	0	NA	NA	NA	1
ENSG00000287418	0	NA	NA	0	NA	NA	NA	1
ENSG00000287420	0	NA	NA	0	NA	NA	NA	1
ENSG00000287424	0	NA	NA	0	NA	NA	NA	1
ENSG00000287425	0	NA	NA	0	NA	NA	NA	1
ENSG00000287429	0	NA	NA	0	NA	NA	NA	1
ENSG00000287435	0	NA	NA	0	NA	NA	NA	1
ENSG00000287441	0	NA	NA	0	NA	NA	NA	1
ENSG00000287445	0	NA	NA	0	NA	NA	NA	1
ENSG00000287447	0	NA	NA	0	NA	NA	NA	1
ENSG00000287449	0	NA	NA	0	NA	NA	NA	1
ENSG00000287453	0	NA	NA	0	NA	NA	NA	1
ENSG00000287455	0	NA	NA	0	NA	NA	NA	1
ENSG00000287456	0	NA	NA	0	NA	NA	NA	1
ENSG00000287459	0	NA	NA	0	NA	NA	NA	1
ENSG00000287463	0	NA	NA	0	NA	NA	NA	1
ENSG00000287466	0	NA	NA	0	NA	NA	NA	1
ENSG00000287467	0	NA	NA	0	NA	NA	NA	1
ENSG00000287470	0	NA	NA	0	NA	NA	NA	1
ENSG00000287476	0	NA	NA	0	NA	NA	NA	1
ENSG00000287477	0	NA	NA	0	NA	NA	NA	1
ENSG00000287480	0	NA	NA	0	NA	NA	NA	1
ENSG00000287494	0	NA	NA	0	NA	NA	NA	1
ENSG00000287503	0	NA	NA	0	NA	NA	NA	1
ENSG00000287505	0	NA	NA	0	NA	NA	NA	1
ENSG00000287506	0	NA	NA	0	NA	NA	NA	1
ENSG00000287509	0	NA	NA	0	NA	NA	NA	1
ENSG00000287510	0	NA	NA	0	NA	NA	NA	1
ENSG00000287512	0	NA	NA	0	NA	NA	NA	1
ENSG00000287513	0	NA	NA	0	NA	NA	NA	1
ENSG00000287519	0	NA	NA	0	NA	NA	NA	1
ENSG00000287521	0	NA	NA	0	NA	NA	NA	1
ENSG00000287523	0	NA	NA	0	NA	NA	NA	1
ENSG00000287525	0	NA	NA	0	NA	NA	NA	1
ENSG00000287532	0	NA	NA	0	NA	NA	NA	1
ENSG00000287535	0	NA	NA	0	NA	NA	NA	1
ENSG00000287536	0	NA	NA	0	NA	NA	NA	1
ENSG00000287537	0	NA	NA	0	NA	NA	NA	1
ENSG00000287539	0	NA	NA	0	NA	NA	NA	1
ENSG00000287547	0	NA	NA	0	NA	NA	NA	1
ENSG00000287548	0	NA	NA	0	NA	NA	NA	1
ENSG00000287552	0	NA	NA	0	NA	NA	NA	1
ENSG00000287553	0	NA	NA	0	NA	NA	NA	1
ENSG00000287554	0	NA	NA	0	NA	NA	NA	1
ENSG00000287561	0	NA	NA	0	NA	NA	NA	1
ENSG00000287570	0	NA	NA	0	NA	NA	NA	1
ENSG00000287571	0	NA	NA	0	NA	NA	NA	1
ENSG00000287574	0	NA	NA	0	NA	NA	NA	1
ENSG00000287576	0	NA	NA	0	NA	NA	NA	1
ENSG00000287600	0	NA	NA	0	NA	NA	NA	1
ENSG00000287602	0	NA	NA	0	NA	NA	NA	1
ENSG00000287610	0	NA	NA	0	NA	NA	NA	1
ENSG00000287618	0	NA	NA	0	NA	NA	NA	1
ENSG00000287621	0	NA	NA	0	NA	NA	NA	1
ENSG00000287624	0	NA	NA	0	NA	NA	NA	1
ENSG00000287625	0	NA	NA	0	NA	NA	NA	1
ENSG00000287629	0	NA	NA	0	NA	NA	NA	1
ENSG00000287630	0	NA	NA	0	NA	NA	NA	1
ENSG00000287634	0	NA	NA	0	NA	NA	NA	1
ENSG00000287635	0	NA	NA	0	NA	NA	NA	1
ENSG00000287636	0	NA	NA	0	NA	NA	NA	1
ENSG00000287637	0	NA	NA	0	NA	NA	NA	1
ENSG00000287642	0	NA	NA	0	NA	NA	NA	1
ENSG00000287644	0	NA	NA	0	NA	NA	NA	1
ENSG00000287655	0	NA	NA	0	NA	NA	NA	1
ENSG00000287657	0	NA	NA	0	NA	NA	NA	1
ENSG00000287659	0	NA	NA	0	NA	NA	NA	1
ENSG00000287661	0	NA	NA	0	NA	NA	NA	1
ENSG00000287665	0	NA	NA	0	NA	NA	NA	1
ENSG00000287668	0	NA	NA	0	NA	NA	NA	1
ENSG00000287670	0	NA	NA	0	NA	NA	NA	1
ENSG00000287675	0	NA	NA	0	NA	NA	NA	1
ENSG00000287677	0	NA	NA	0	NA	NA	NA	1
ENSG00000287678	0	NA	NA	0	NA	NA	NA	1
ENSG00000287685	0	NA	NA	0	NA	NA	NA	1
ENSG00000287688	0	NA	NA	0	NA	NA	NA	1
ENSG00000287689	0	NA	NA	0	NA	NA	NA	1
ENSG00000287690	0	NA	NA	0	NA	NA	NA	1
ENSG00000287691	0	NA	NA	0	NA	NA	NA	1
ENSG00000287692	0	NA	NA	0	NA	NA	NA	1
ENSG00000287695	0	NA	NA	0	NA	NA	NA	1
ENSG00000287698	0	NA	NA	0	NA	NA	NA	1
ENSG00000287703	0	NA	NA	0	NA	NA	NA	1
ENSG00000287704	0	NA	NA	0	NA	NA	NA	1
ENSG00000287710	0	NA	NA	0	NA	NA	NA	1
ENSG00000287717	0	NA	NA	0	NA	NA	NA	1
ENSG00000287720	0	NA	NA	0	NA	NA	NA	1
ENSG00000287733	0	NA	NA	0	NA	NA	NA	1
ENSG00000287735	0	NA	NA	0	NA	NA	NA	1
ENSG00000287736	0	NA	NA	0	NA	NA	NA	1
ENSG00000287738	0	NA	NA	0	NA	NA	NA	1
ENSG00000287739	0	NA	NA	0	NA	NA	NA	1
ENSG00000287743	0	NA	NA	0	NA	NA	NA	1
ENSG00000287746	0	NA	NA	0	NA	NA	NA	1
ENSG00000287747	0	NA	NA	0	NA	NA	NA	1
ENSG00000287761	0	NA	NA	0	NA	NA	NA	1
ENSG00000287765	0	NA	NA	0	NA	NA	NA	1
ENSG00000287767	0	NA	NA	0	NA	NA	NA	1
ENSG00000287768	0	NA	NA	0	NA	NA	NA	1
ENSG00000287771	0	NA	NA	0	NA	NA	NA	1
ENSG00000287773	0	NA	NA	0	NA	NA	NA	1
ENSG00000287782	0	NA	NA	0	NA	NA	NA	1
ENSG00000287788	0	NA	NA	0	NA	NA	NA	1
ENSG00000287791	0	NA	NA	0	NA	NA	NA	1
ENSG00000287797	0	NA	NA	0	NA	NA	NA	1
ENSG00000287799	0	NA	NA	0	NA	NA	NA	1
ENSG00000287805	0	NA	NA	0	NA	NA	NA	1
ENSG00000287808	0	NA	NA	0	NA	NA	NA	1
ENSG00000287816	0	NA	NA	0	NA	NA	NA	1
ENSG00000287817	0	NA	NA	0	NA	NA	NA	1
ENSG00000287818	0	NA	NA	0	NA	NA	NA	1
ENSG00000287822	0	NA	NA	0	NA	NA	NA	1
ENSG00000287824	0	NA	NA	0	NA	NA	NA	1
ENSG00000287825	0	NA	NA	0	NA	NA	NA	1
