lncRNAid_Canis_lupus_familiaris	isTable_1_Homo_sapiens	orthology_type_synteny_Homo_sapiens	lncRNA_synteny_id_Homo_sapiens	isTable_2_Homo_sapiens	orthology_type_configuration_Homo_sapiens	configuration_type_configuration_Homo_sapiens	lncRNA_configuration_id_Homo_sapiens	isTable_3_Homo_sapiens
ENSCAFG00845013983	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845013989	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845013991	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845013996	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014004	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014044	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014049	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014057	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014067	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014136	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014139	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014144	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014158	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014184	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014207	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014243	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014255	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014259	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014423	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014424	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014490	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014499	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014502	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014507	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014516	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014522	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014551	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014594	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014616	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014623	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014643	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014660	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014668	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014673	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014675	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014702	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014720	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014728	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014752	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014759	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014764	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014769	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014776	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014781	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014783	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014786	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014793	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014797	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014968	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845014979	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015008	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015018	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015055	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015110	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015156	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015184	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015230	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015240	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015283	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015289	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015326	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015346	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015349	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015354	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015358	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015375	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015380	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015392	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015396	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015404	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015418	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015441	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015454	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015480	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015481	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015501	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015509	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015517	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015536	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015552	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015627	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015651	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015659	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015665	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015698	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015735	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015777	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015789	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015798	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015820	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015823	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015824	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015851	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845015995	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016001	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016055	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016057	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016096	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016140	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016152	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016157	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016179	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016186	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016190	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016206	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016216	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016221	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016228	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016234	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016241	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016249	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016261	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016268	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016270	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016283	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016287	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016297	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016299	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016300	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016302	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016315	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016330	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016334	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016338	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016340	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016349	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016361	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016362	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016372	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016373	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016381	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016405	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016406	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016425	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016432	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016437	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016439	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016442	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016445	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016447	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016452	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016453	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016455	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016461	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016468	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016470	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016473	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016483	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016491	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016501	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016510	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016512	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016525	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016534	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016555	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016562	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016568	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016575	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016581	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016584	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016595	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016599	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016602	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016610	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016613	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016629	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016644	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016645	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016655	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016659	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016660	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016670	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016673	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016728	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016742	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016823	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016837	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016844	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016856	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016871	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016878	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016880	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016898	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016910	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016918	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016930	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016937	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016961	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845016979	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017031	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017051	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017054	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017058	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017067	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017108	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017117	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017119	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017131	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017164	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017175	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017192	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017230	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017246	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017256	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017268	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017275	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017279	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017282	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017317	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017343	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017363	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017511	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017534	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017535	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017562	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017563	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017575	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017583	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017591	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017592	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017598	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017614	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017626	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017643	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017654	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017733	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017742	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017774	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017808	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017822	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017863	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017869	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017901	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017915	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017925	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017946	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017956	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017958	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017967	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017983	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845017997	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018001	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018004	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018018	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018059	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018060	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018111	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018119	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018134	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018148	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018224	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018236	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018250	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018257	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018262	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018273	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018279	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018284	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018293	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018295	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018302	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018305	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018308	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018309	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018312	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018328	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018331	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018337	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018346	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018350	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018357	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018364	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018371	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018377	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018378	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018396	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018402	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018405	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018440	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018464	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018490	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018497	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018505	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018507	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018565	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018595	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018612	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018679	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018714	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018735	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018759	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018773	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018827	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018836	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018837	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018842	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018851	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018853	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018866	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018884	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018900	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018902	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018906	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018980	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845018989	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019019	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019023	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019029	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019039	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019051	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019097	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019105	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019120	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019121	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019129	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019131	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019141	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019144	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019153	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019158	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019159	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019162	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019170	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019172	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019181	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019186	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019206	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019222	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019279	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019283	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019301	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019319	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019390	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019402	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019424	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019456	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019465	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019474	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019479	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019504	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019507	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019522	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019532	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019586	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019596	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019605	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019608	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019611	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019612	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019615	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019618	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019623	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019625	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019631	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019637	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019638	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019645	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019650	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019665	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019669	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019688	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019700	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019712	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019779	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019780	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019794	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019795	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019839	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019849	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019859	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019870	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019883	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019898	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019900	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019910	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019914	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019922	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019926	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019967	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019975	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019985	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845019995	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020014	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020038	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020045	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020093	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020105	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020122	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020129	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020136	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020147	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020152	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020157	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020166	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020175	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020179	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020180	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020185	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020219	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020229	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020242	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020245	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020261	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020269	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020274	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020285	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020293	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020303	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020307	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020308	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020318	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020481	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020492	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020510	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020529	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020538	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020547	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020559	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845020588	0	NA	NA	0	NA	NA	NA	1
