lncRNAid_Mus_musculus	isTable_1_Canis_lupus_familiaris	orthology_type_synteny_Canis_lupus_familiaris	lncRNA_synteny_id_Canis_lupus_familiaris	isTable_2_Canis_lupus_familiaris	orthology_type_configuration_Canis_lupus_familiaris	configuration_type_configuration_Canis_lupus_familiaris	lncRNA_configuration_id_Canis_lupus_familiaris	isTable_3_Canis_lupus_familiaris
ENSMUSG00000110839	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110844	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110848	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110853	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110863	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110876	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110884	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110902	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110915	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110916	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110917	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110922	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110924	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110929	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110938	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110945	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110950	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110958	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110967	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110976	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110992	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000110996	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111005	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111020	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111022	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111035	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111043	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111052	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111053	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111056	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111059	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111061	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111079	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111080	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111082	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111085	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111097	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111098	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111100	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111103	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111110	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111117	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111144	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111172	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111189	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111193	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111195	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111198	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111199	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111200	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111203	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111204	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111208	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111215	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111222	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111232	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111234	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111235	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111246	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111250	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111253	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111256	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111258	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111265	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111271	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111274	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111276	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111278	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111284	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111291	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111299	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111303	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111318	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111323	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111329	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111334	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111342	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111357	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111359	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111364	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111365	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111368	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111377	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111390	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111399	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111400	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111403	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111422	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111443	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111447	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111465	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111467	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111471	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111474	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111479	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111488	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111489	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111504	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111520	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111521	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111532	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111561	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111565	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111570	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111575	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111602	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111631	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111645	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111654	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111655	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111673	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111682	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111695	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111712	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111746	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111748	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111749	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111763	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111769	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111771	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111774	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111778	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111780	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111786	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111789	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111793	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111794	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111796	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111797	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111806	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111811	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111818	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111820	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111821	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111828	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111829	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111836	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111839	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111841	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111846	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111849	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111852	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111853	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111856	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111858	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111871	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111878	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111894	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111916	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111926	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111929	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111933	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111938	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111971	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111977	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111986	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111987	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000111994	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112000	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112006	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112009	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112014	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112032	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112041	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112054	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112058	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112071	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112080	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112087	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112093	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112095	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112103	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112109	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112112	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112120	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112121	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112125	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112134	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112143	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112155	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112157	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112164	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112166	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112168	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112174	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112175	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112192	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112201	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112211	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112213	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112229	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112270	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112274	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112275	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112276	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112278	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112280	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112288	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112314	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112319	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112320	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112323	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112327	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112337	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112343	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112344	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112345	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112347	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112360	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112372	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112376	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112386	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112397	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112399	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112404	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112406	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112410	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112412	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112421	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112422	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112426	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112429	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112433	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112444	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112454	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112458	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112459	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112466	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112476	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112477	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112489	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112493	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112498	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112500	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112505	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112510	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112513	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112526	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112527	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112530	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112539	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112545	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112554	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112569	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112607	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112627	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112630	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112636	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112639	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112654	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112659	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112669	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112674	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112681	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112685	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112704	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112709	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112711	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112722	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112726	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112728	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112730	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112731	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112734	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112739	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112745	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112751	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112752	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112758	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112765	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112773	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112784	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112785	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112792	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112793	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112796	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112803	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112809	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112819	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112824	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112833	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112835	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112837	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112845	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112848	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112859	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112860	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112868	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112870	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112878	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112880	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112883	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112888	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112891	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112899	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112910	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112924	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112925	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112936	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112937	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112941	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112945	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112954	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112957	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112959	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112977	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112980	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112983	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112991	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000112995	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113005	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113010	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113013	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113029	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113038	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113057	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113058	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113068	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113070	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113074	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113090	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113092	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113104	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113115	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113120	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113136	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113138	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113147	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113183	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113186	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113189	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113190	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113210	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113211	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113224	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113246	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113252	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113268	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113272	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113274	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113276	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113283	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113298	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113299	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113303	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113313	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113321	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113324	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113327	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113330	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113334	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113343	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113346	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113358	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113359	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113361	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113362	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113363	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113380	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113384	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113399	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113404	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113447	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113457	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113458	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113463	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113465	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113484	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113492	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113515	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113519	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113522	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113550	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113553	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113573	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113576	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113585	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113586	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113587	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113591	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113613	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113615	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113619	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113620	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113622	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113629	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113645	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113647	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113666	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113669	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113671	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113679	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113689	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113694	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113699	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113710	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113727	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113730	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113735	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113737	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113738	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113739	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113769	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113770	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113771	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113772	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113774	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113775	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113780	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113791	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113794	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113796	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113802	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113813	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113816	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113822	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113827	0	NA	NA	0	NA	NA	NA	1
ENSMUSG00000113830	0	NA	NA	0	NA	NA	NA	1
