lncRNAid_Canis_lupus_familiaris	isTable_1_Mus_musculus	orthology_type_synteny_Mus_musculus	lncRNA_synteny_id_Mus_musculus	isTable_2_Mus_musculus	orthology_type_configuration_Mus_musculus	configuration_type_configuration_Mus_musculus	lncRNA_configuration_id_Mus_musculus	isTable_3_Mus_musculus
ENSCAFG00845022626	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022628	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022641	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022672	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022682	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022689	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022700	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022704	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022712	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022721	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022724	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022731	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022742	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022751	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022759	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022771	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022772	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022778	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022798	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022812	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022816	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022828	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022839	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022875	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022912	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022917	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022924	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022943	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022952	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022960	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022966	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845022990	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023006	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023012	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023018	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023031	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023068	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023090	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023111	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023120	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023126	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023127	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023148	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023152	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023158	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023214	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023229	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023236	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023237	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023247	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023254	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023266	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023285	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023286	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023294	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023326	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023339	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023355	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023358	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023361	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023373	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023385	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023397	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023406	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023421	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023424	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023431	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023446	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023468	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023483	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023491	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023496	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023505	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023506	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023508	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023513	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023519	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023528	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023535	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023541	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023543	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023551	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023585	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023602	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023618	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023624	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023629	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023633	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023637	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023640	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023670	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023680	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023681	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023686	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023696	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023698	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023701	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023705	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023708	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023710	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023711	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023712	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023721	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023724	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023728	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023734	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023735	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023738	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023740	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023742	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023747	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023750	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023752	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023763	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023764	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023765	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023780	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023781	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023782	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023784	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023792	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023796	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023802	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023807	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023812	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023814	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023821	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023839	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023842	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023849	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023855	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023856	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023859	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023861	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023863	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023864	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023870	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023879	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023896	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023899	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023900	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023904	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023912	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023920	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023934	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023936	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023940	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023948	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023949	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023962	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023976	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023986	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845023987	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024009	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024021	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024026	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024034	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024058	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024062	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024065	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024072	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024082	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024084	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024096	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024169	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024183	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024185	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024191	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024198	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024209	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024264	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024274	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024282	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024292	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024293	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024306	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024315	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024337	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024368	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024369	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024389	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024390	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024396	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024404	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024418	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024452	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024455	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024465	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024480	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024481	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024490	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024498	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024504	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024511	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024526	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024549	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024567	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024572	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024579	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024593	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024599	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024600	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024619	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024621	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024626	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024652	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024654	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024659	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024669	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024680	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024685	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024699	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024719	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024726	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024729	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024740	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024755	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024756	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024768	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024770	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024772	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024781	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024792	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024795	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024799	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024848	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024874	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024880	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024888	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024897	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024915	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024933	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024935	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024943	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024945	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024957	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024991	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845024992	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025002	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025005	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025021	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025051	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025055	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025059	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025068	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025090	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025092	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025103	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025119	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025135	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025172	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025176	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025185	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025207	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025253	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025256	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025261	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025263	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025267	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025272	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025278	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025282	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025283	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025284	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025290	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025299	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025302	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025308	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025336	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025356	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025365	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025400	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025403	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025412	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025414	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025430	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025477	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025483	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025492	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025502	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025545	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025573	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025591	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025593	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025612	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025616	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025622	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025634	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025639	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025651	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025652	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025661	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025673	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025685	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025688	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025690	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025702	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025714	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025753	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025771	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025781	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025782	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025800	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025809	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025820	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025828	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025829	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025830	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025835	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025840	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025868	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025870	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025885	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025886	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025923	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025939	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025944	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025965	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025972	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845025973	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026033	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026112	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026126	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026132	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026148	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026156	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026167	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026234	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026244	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026250	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026264	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026283	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026295	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026298	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026302	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026315	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026318	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026388	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026391	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026393	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026399	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026402	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026409	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026429	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026434	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026445	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026446	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026456	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026458	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026470	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026471	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026484	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026503	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026504	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026514	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026516	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026527	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026532	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026534	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026537	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026538	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026544	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026556	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026561	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026588	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026603	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026618	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026647	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026656	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026686	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026705	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026726	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026730	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026735	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026736	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026749	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026787	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026793	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026827	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026835	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026846	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026848	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026858	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026865	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026877	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026889	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026896	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026905	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026906	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026917	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026939	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026950	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845026998	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027018	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027040	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027050	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027060	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027067	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027081	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027082	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027088	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027093	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027101	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027104	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027107	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027128	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027129	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027136	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027147	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027152	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027159	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027162	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027185	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027189	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027190	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027196	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027197	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027199	0	NA	NA	0	NA	NA	NA	1
ENSCAFG00845027203	0	NA	NA	0	NA	NA	NA	1
